frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
504,504,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.020377647619668357,0.040966808524155976,0.4921894469595772,1,2.25,1,2.25
505,524,7,7,1.075,0.87,0.9,0,107,105,0.32209999999999994,-0.21249789271827704,-0.0920444975181421,0.2014633304752637,1,2.25,1,2.25
525,527,2,2,0.762,0.508,0.508,1,21,21,0.06059999999999998,0.08268903702517481,0.10268162832117754,-0.634657390429714,0,2.25,1,2.25
528,528,1,1,0.457,0.457,0.457,1,5,5,0.015460000000000002,-0.008574341363485293,-0.06583392572680419,-0.25670007856653504,0,2.25,1,2.25
529,539,7,7,1.075,0.87,0.9,1,91,91,0.26616999999999996,-0.2023665246870603,0.05003664425768617,-0.20432031656273594,0,2.25,1,2.25
540,543,3,3,0.77,0.57,0.66,1,36,36,0.10031999999999998,0.014614575099319719,0.12946423686234557,-0.5561637084325894,0,2.25,1,2.25
544,547,4,4,0.762,0.762,0.762,1,39,39,0.10143999999999997,0.04434973580332653,-0.028679194016593905,0.35803927208261604,1,2.25,1,2.25
548,553,5,5,1.17,0.77,0.66,1,54,54,0.15188,0.04656908328492604,-0.20265945946230782,0.2389036460704566,0,2.25,1,2.25
554,559,5,5,1.17,0.77,0.66,1,51,51,0.13500999999999996,-0.05318622333353619,-0.23561822671212734,0.10390059275243937,1,2.25,1,2.25
560,562,4,4,0.762,0.762,0.762,1,29,29,0.07984,0.013303558275639716,0.015974159587907436,0.508029238733343,0,2.25,1,2.25
563,563,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.02140826618129551,-0.01177908707985457,0.23055471048587226,1,2.25,1,2.25
564,571,6,6,0.915,0.915,0.915,1,69,69,0.19856999999999997,-0.09105438847100092,0.026564057028843985,-0.0017978355841446324,0,2.25,1,2.25
572,573,1,1,0.457,0.457,0.457,1,7,7,0.023809999999999998,0.026457033905987155,-0.024921629594959038,0.23916300875132257,1,2.25,1,2.25
574,575,1,1,0.457,0.457,0.457,1,10,10,0.031199999999999995,0.04246780755892539,0.004854624581263683,-0.02618663324518539,0,2.25,1,2.25
576,578,2,2,0.762,0.508,0.508,1,20,20,0.05878999999999999,-0.07010600926086505,0.04402423181770482,0.06194811479235431,0,2.25,1,2.25
579,583,5,5,1.17,0.77,0.66,1,48,48,0.10978999999999998,0.018493728766545838,0.18757844761418158,-0.19049581160476747,1,2.25,1,2.25
584,587,3,3,0.77,0.57,0.66,1,29,29,0.08344999999999998,-0.01223344081907813,0.12780700260296282,-0.4754902181454367,0,2.25,1,2.25
588,588,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.03385942312809542,-0.01718559082963907,0.3243744556991062,0,2.25,1,2.25
589,604,7,7,1.075,0.87,0.9,0,83,81,0.1905,0.13145966806977458,0.2044731399900449,-0.1971216217090848,1,2.25,1,2.25
605,622,7,7,1.075,0.87,0.9,0,86,85,0.22727999999999998,0.03791210240232307,-0.17685437290713252,-0.6188246141825999,1,2.25,1,2.25
623,636,6,6,0.915,0.915,0.915,0,69,68,0.20056,-0.06644173475379109,0.04007548403655264,0.08608157261181051,1,2.25,1,2.25
637,641,5,5,1.17,0.77,0.66,1,52,52,0.13376999999999997,-0.078489930694208,0.1550581533273421,-0.012991192236565563,1,2.25,1,2.25
642,649,6,6,0.915,0.915,0.915,1,79,79,0.22226999999999997,-0.09947543220216716,0.04380634284717666,-0.21455902324413062,0,2.25,1,2.25
650,650,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,2.0267077974416565E-4,-0.004323649116683594,0.28947397914313283,1,2.25,1,2.25
651,652,1,1,0.457,0.457,0.457,1,15,15,0.04276999999999999,-0.020372677407437385,-0.021758867257161134,0.2672771194004965,0,2.25,1,2.25
653,655,2,2,0.762,0.508,0.508,1,17,17,0.05139999999999999,-0.023974732301038602,-0.1369213315209169,0.0980504639817521,1,2.25,1,2.25
656,661,5,5,1.17,0.77,0.66,1,59,59,0.16372999999999996,-0.022246221185660116,-0.13665368026727567,0.4769801429594452,0,2.25,1,2.25
662,672,6,6,0.915,0.915,0.915,1,74,74,0.18317999999999995,0.04273621912807905,0.02180433258897851,-0.025722989094254085,1,2.25,1,2.25
673,680,5,5,1.17,0.77,0.66,1,68,68,0.18867999999999996,0.002354833738393799,-0.02530756411220011,-0.12362964311139635,1,2.25,1,2.25
681,689,6,6,0.915,0.915,0.915,1,80,80,0.20607999999999999,-0.13154725409462284,-0.03552674790345589,-0.009503385323992477,1,2.25,1,2.25
690,691,1,1,0.457,0.457,0.457,1,8,8,0.026179999999999995,-0.0014842219367377516,0.010528745213944904,-0.29258779020234943,1,2.25,1,2.25
692,692,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.05859674598795736,-0.009738421607494272,-0.26883294293720483,0,2.25,1,2.25
693,699,7,7,1.075,0.87,0.9,1,73,73,0.20303999999999994,0.014993024783190348,0.06500259482832241,0.18904678020766408,0,2.25,1,2.25
700,700,1,1,0.457,0.457,0.457,1,6,6,0.01783,0.029227385029069703,-0.004165176971496613,-0.24412048649332804,0,2.25,1,2.25
701,702,1,1,0.457,0.457,0.457,1,13,13,0.03802999999999999,0.021076185626448838,-0.029079711451123386,0.0964380303221724,1,2.25,1,2.25
703,706,3,3,0.77,0.57,0.66,1,23,23,0.06950999999999999,0.0894227846342867,-0.03115322108655101,0.24122689244736448,0,2.25,1,2.25
707,716,6,6,0.915,0.915,0.915,1,66,66,0.18764999999999996,-0.26758253080506217,0.010545826522733759,0.1196644382405328,1,2.25,1,2.25
717,723,5,5,1.17,0.77,0.66,1,60,60,0.15800999999999998,0.101073608261316,-0.09014216485779789,0.0606781164156252,1,2.25,1,2.25
724,729,5,5,1.17,0.77,0.66,1,53,53,0.14532999999999996,-0.19977938433422135,-0.10478463676141574,0.3416801668828032,1,2.25,1,2.25
730,734,3,3,0.77,0.57,0.66,1,40,40,0.11452999999999997,0.08416987142792447,0.06008782078994809,0.1190261122265082,0,2.25,1,2.25
735,752,5,5,1.17,0.77,0.66,0,55,51,0.16968999999999998,-0.1928339545759721,0.3080645019505803,-0.3743196592216418,1,2.25,1,2.25
753,756,2,2,0.762,0.508,0.508,1,28,28,0.08191999999999998,-0.006773578216854113,-0.02160320451594761,-0.2491124403347047,1,2.25,1,2.25
757,759,3,3,0.77,0.57,0.66,1,31,31,0.08457999999999997,0.004915595741241272,0.13410134709355945,0.5086523963152281,0,2.25,1,2.25
760,760,0,0,0.229,0.152,0.152,1,3,3,0.01072,-0.05335187932499058,0.005966175750901747,0.09639268388388209,0,2.25,1,2.25
761,762,0,0,0.229,0.152,0.152,1,2,2,0.011960000000000002,0.0017881540717933659,0.010182741816444872,-0.338193917656196,0,2.25,1,2.25
763,766,3,3,0.77,0.57,0.66,1,23,23,0.06950999999999999,-0.013749012474778088,-0.0048294512107763254,-0.06663856286438832,0,2.25,1,2.25
767,772,6,6,0.915,0.915,0.915,1,71,71,0.19272999999999998,-0.02243804996803597,-0.16522676891176363,0.10133674124291686,0,2.25,1,2.25
773,774,1,1,0.457,0.457,0.457,1,6,6,0.021720000000000003,0.011556094761599316,-0.10530096247276975,-0.42287925187454967,1,2.25,1,2.25
775,785,7,7,1.075,0.87,0.9,1,93,93,0.27147,-0.1341300144111658,0.030156706966736318,-0.024070931014980104,0,2.25,1,2.25
786,788,3,3,0.77,0.57,0.66,1,31,31,0.08457999999999997,0.02505385425980127,-0.043652939695428855,0.034495083482690224,0,2.25,1,2.25
789,799,7,7,1.075,0.87,0.9,1,95,95,0.23059999999999994,0.07487218115232908,0.03667651539812157,-0.2252319432338672,1,2.25,1,2.25
800,805,5,5,1.17,0.77,0.66,1,60,60,0.16721999999999998,0.07952038486425841,-0.009737498494345728,-0.14016088646249394,0,2.25,1,2.25
806,809,2,2,0.762,0.508,0.508,1,21,21,0.06504999999999998,0.0058878133526542534,-0.07785251180269392,0.06184401520191249,1,2.25,1,2.25
810,810,0,0,0.229,0.152,0.152,1,2,2,0.008350000000000002,0.020182834379263857,0.02625150214260812,-0.42253350138208107,1,2.25,1,2.25
811,811,0,0,0.229,0.152,0.152,1,2,2,0.00835,-0.04139077407723424,0.03139680981433266,0.24137012495708132,0,2.25,1,2.25
812,815,3,3,0.77,0.57,0.66,1,20,20,0.06183999999999999,5.032831607066735E-4,-0.03194435931751661,-0.2137486623867765,1,2.25,1,2.25
816,829,7,7,1.075,0.87,0.9,1,85,85,0.21758,0.03273512011980668,-0.1172693198517541,-0.35050791993619484,1,2.25,1,2.25
830,831,1,1,0.457,0.457,0.457,1,7,7,0.023810000000000005,0.04693339409934502,-0.03258752314128965,0.09648389755615838,0,2.25,1,2.25
832,839,6,6,0.915,0.915,0.915,1,81,81,0.22729,-0.07347094667400732,-0.032026245297197845,-0.2264667685184759,0,2.25,1,2.25
840,844,5,5,1.17,0.77,0.66,1,52,52,0.11536999999999996,0.13060312006114091,0.14703179678705505,0.12219069514984911,1,2.25,1,2.25
845,849,5,5,1.17,0.77,0.66,1,48,48,0.12638,-0.11709918635815976,-0.03966101042457537,0.51056588785581,1,2.25,1,2.25
850,856,6,6,0.915,0.915,0.915,1,68,68,0.19286999999999999,0.04572225563611272,-0.0828416140813102,0.103181742252365,0,2.25,1,2.25
857,864,7,7,1.075,0.87,0.9,1,82,82,0.22491999999999995,-0.21792158116044852,-0.1253040465575415,0.11983442099020804,0,2.25,1,2.25
865,867,4,4,0.762,0.762,0.762,1,27,27,0.07509999999999999,-0.0475578090679635,0.02583908537244661,-0.02651854879049427,0,2.25,1,2.25
868,868,0,0,0.229,0.152,0.152,1,2,2,0.00835,0.005714098811073709,0.014032360247911097,-0.2647645078575627,1,2.25,1,2.25
869,881,7,7,1.075,0.87,0.9,0,70,69,0.16321,0.15004204912276373,0.08142107063393769,0.013016782304378496,1,2.25,1,2.25
882,888,5,5,1.17,0.77,0.66,1,62,62,0.17584999999999998,0.01701590973091897,0.041609462070623,0.03430222088863848,0,2.25,1,2.25
889,891,3,3,0.77,0.57,0.66,1,24,24,0.06561999999999998,0.10463546254921717,-0.08444113538670756,-0.2300699965543352,1,2.25,1,2.25
892,899,6,6,0.915,0.915,0.915,1,79,79,0.22002999999999995,0.029788132202383855,0.06494440146434709,0.06851958980451987,0,2.25,1,2.25
900,908,6,6,0.915,0.915,0.915,1,79,79,0.19868999999999995,-0.024046562864360275,0.09543003040828142,-0.04544037438925489,1,2.25,1,2.25
909,915,5,5,1.17,0.77,0.66,1,64,64,0.17877999999999997,0.04833477743486344,-0.08691285287190534,-0.29099007514686953,0,2.25,1,2.25
916,920,4,4,0.762,0.762,0.762,1,47,47,0.12428999999999997,0.00848034055155813,0.03026009420921726,-0.5049915256606895,1,2.25,1,2.25
921,922,1,1,0.457,0.457,0.457,1,11,11,0.033289999999999986,0.11806891828745118,0.0066874938336473795,-0.09695730130216365,1,2.25,1,2.25
923,926,2,2,0.762,0.508,0.508,1,24,24,0.07215999999999999,0.036471896044212526,-0.005282865838698233,0.0457057782876847,1,2.25,1,2.25
927,932,5,5,1.17,0.77,0.66,1,63,63,0.17055999999999996,-0.2186587462152063,0.037368826522361516,0.0742853792125825,0,2.25,1,2.25
933,934,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999996,0.0030947373407458497,-0.02875040691216968,0.18717237848224338,1,2.25,1,2.25
935,938,2,2,0.762,0.508,0.508,1,28,28,0.08191999999999999,-0.11941508970878334,-0.08027849648288708,0.39739660696127976,0,2.25,1,2.25
939,942,3,3,0.77,0.57,0.66,1,32,32,0.07926999999999998,0.097600691577738,-0.02208772112631457,-0.5212966457258188,1,2.25,1,2.25
943,943,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.014876589409025738,-0.004429404403132314,0.29413056860152664,0,2.25,1,2.25
944,947,4,4,0.762,0.762,0.762,1,37,37,0.10296999999999998,-0.009413852733324056,-0.012543192930864337,0.14732434255297375,0,2.25,1,2.25
948,963,6,6,0.915,0.915,0.915,0,79,78,0.19858000000000003,-0.06123867814788002,0.2280810209100706,-0.09539746141769156,1,2.25,1,2.25
964,967,4,4,0.762,0.762,0.762,1,36,36,0.08582,0.05286146866697143,-0.04330626907950675,0.08647512764952735,1,2.25,1,2.25
968,970,1,1,0.457,0.457,0.457,1,11,11,0.036899999999999995,0.08062356050556599,-0.02298806057288544,0.3426911312207695,0,2.25,1,2.25
971,976,5,5,1.17,0.77,0.66,1,58,58,0.15396999999999997,-0.18025210175497575,0.24993844242140995,0.0658066704984896,1,2.25,1,2.25
977,996,6,6,0.915,0.915,0.915,0,89,88,0.26643,-0.09446126553969028,-0.07781825364189414,0.0445214207135862,1,2.25,1,2.25
997,999,3,3,0.77,0.57,0.66,1,28,28,0.07718999999999998,0.1569667337780838,-0.044977600209454044,0.10323817299308193,0,2.25,1,2.25
1000,1002,3,3,0.77,0.57,0.66,1,19,19,0.05139999999999999,-0.009344901108921087,-0.010911258999322562,0.42523674373182285,1,2.25,1,2.25
1003,1011,6,6,0.915,0.915,0.915,1,88,88,0.24736,-0.20542584675999545,-0.08802885405940487,-0.11731106253642704,0,2.25,1,2.25
1012,1017,5,5,1.17,0.77,0.66,1,52,52,0.12958,0.0142989804101756,0.1124596380137397,0.37699766107963684,1,2.25,1,2.25
1018,1025,7,7,1.075,0.87,0.9,1,83,83,0.23482999999999996,-0.02998013017323448,-0.059945092399843226,-0.26219372599815777,0,2.25,1,2.25
1026,1026,1,1,0.457,0.457,0.457,1,4,4,0.013090000000000001,0.019660309957089655,-0.03347415648379983,-0.35921432562905964,1,2.25,1,2.25
1027,1031,5,5,1.17,0.77,0.66,1,53,53,0.14561999999999997,-0.06446702018753016,0.07946828207182885,0.6638184977785653,0,2.25,1,2.25
1032,1036,4,4,0.762,0.762,0.762,1,43,43,0.12163999999999997,0.055373892904189814,-0.0680733898028164,-0.028731151109352905,0,2.25,1,2.25
1037,1043,5,5,1.17,0.77,0.66,1,59,59,0.16929999999999995,0.06779051291043615,0.1316373568574388,-0.12130819770608504,0,2.25,1,2.25
1044,1044,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.02489687402400764,0.03564975854504125,-0.15986823880862708,1,2.25,1,2.25
1045,1063,7,7,1.075,0.87,0.9,0,95,92,0.26839999999999997,-0.05152648269083581,-0.151284776884218,0.17617044618024336,1,2.25,1,2.25
1064,1066,4,4,0.762,0.762,0.762,1,29,29,0.07007999999999999,-0.0735651726854942,-0.03678318774975158,0.17330657201199054,1,2.25,1,2.25
