frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
113,132,6,6,0.915,0.915,0.915,0,65,54,0.16366,0.06500169242264996,0.0706897210051398,-0.33581061399098533,1,2,1,2
133,141,7,7,1.075,0.87,0.9,1,83,83,0.23703999999999995,-0.007007126883164012,0.09842600608217336,0.1568949908346771,0,2,1,2
142,147,7,7,1.075,0.87,0.9,1,64,64,0.17545,0.045192936871777036,-0.24195557084050778,-0.22175148755107404,0,2,1,2
148,148,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.02858500812211638,0.008276136274833172,0.052997568968874365,0,2,1,2
149,149,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.00952238684901776,0.026409272894759136,-0.4655269788274567,1,2,1,2
150,168,6,6,0.915,0.915,0.915,0,77,65,0.20146000000000003,-0.030983030784633978,0.15446099350144518,-0.043644105103655934,1,2,1,2
169,182,7,7,1.075,0.87,0.9,0,89,70,0.18284999999999998,-0.0376539489559906,0.14455302085852795,-0.0328659126187965,1,2,1,2
183,200,7,7,1.075,0.87,0.9,0,72,56,0.16857,-0.028559988249564162,0.24517616767165912,0.28389527036023954,1,2,1,2
201,218,7,7,1.075,0.87,0.9,0,92,70,0.20022,0.06454839781201115,-0.2594514613510807,-0.09523657375449643,1,2,1,2
219,230,4,4,0.762,0.762,0.762,0,39,35,0.10522000000000001,0.016001711254655666,-0.1197102548145326,0.015438985646592436,1,2,1,2
231,231,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.01853458769450312,0.006699745105237051,-0.050028938478902024,0,2,1,2
232,233,1,1,0.457,0.457,0.457,1,8,8,0.02618,0.05882669574251575,-0.10277991563958523,-0.09323811622117785,1,2,1,2
234,235,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999996,-0.005182553214886513,-3.597468802236348E-4,-0.2027105799605704,0,2,1,2
236,239,3,3,0.77,0.57,0.66,1,31,31,0.08316999999999998,-0.12539137459444855,-0.022452707127390982,-0.15900697022726765,1,2,1,2
240,244,5,5,1.17,0.77,0.66,1,39,39,0.11103999999999996,0.0465955955105336,0.12211502924929239,0.010919524481024645,0,2,1,2
245,252,6,6,0.915,0.915,0.915,1,86,86,0.23648999999999995,-0.14669270038873228,0.14660248846668889,0.12812624738979775,0,2,1,2
253,256,3,3,0.77,0.57,0.66,1,26,26,0.07689999999999998,0.021862089560326134,0.14068320090299538,-0.19033679549493973,0,2,1,2
257,276,7,7,1.075,0.87,0.9,0,85,70,0.19936,0.02896889237483391,0.06643215395934138,-0.34028062906437684,1,2,1,2
277,284,4,4,0.762,0.762,0.762,1,57,57,0.16957,-0.03146825821366577,0.10288988830012405,0.163701688873541,0,2,1,2
285,298,4,4,0.762,0.762,0.762,0,50,48,0.12457000000000001,0.0039995583191432165,0.01591249421663559,-0.258440552384751,1,2,1,2
299,300,2,2,0.762,0.508,0.508,1,14,14,0.03802999999999999,0.02728464801384483,0.013389324239385703,-0.03376089207588988,1,2,1,2
301,305,4,4,0.762,0.762,0.762,1,45,45,0.12665999999999997,0.003472743204248895,0.0988709956491266,-0.23977908818564783,0,2,1,2
306,306,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,6.790657414919164E-4,-0.0056220528673951355,-0.222135005245049,0,2,1,2
307,324,7,7,1.075,0.87,0.9,0,66,56,0.16411,0.052681953323188355,0.05262951893779265,0.13095803230738387,1,2,1,2
325,331,4,4,0.762,0.762,0.762,1,67,67,0.19021999999999997,0.044663642567676215,0.14087318687837233,-0.7523745894454603,0,2,1,2
332,340,6,6,0.915,0.915,0.915,1,68,68,0.20037,-0.05673633444827419,0.15867652066186955,0.05171834577627728,0,2,1,2
341,341,1,1,0.457,0.457,0.457,1,5,5,0.01546,0.003976132886829376,0.03997144469338314,0.07263212567174908,1,2,1,2
342,360,6,6,0.915,0.915,0.915,0,85,77,0.22656,-0.010960208344688695,-0.01772813461267002,-0.11649201989556143,1,2,1,2
361,372,4,4,0.762,0.762,0.762,0,35,34,0.08947000000000001,0.050941272921348896,0.09237061441988934,0.20298794519881702,1,2,1,2
373,379,5,5,1.17,0.77,0.66,1,66,66,0.15953999999999996,-0.05190262401668169,0.05456844163519164,0.2148835294518293,1,2,1,2
380,381,1,1,0.457,0.457,0.457,1,7,7,0.02409,0.05092139061417041,0.022562990589577562,0.3020362681069935,0,2,1,2
382,387,5,5,1.17,0.77,0.66,1,61,61,0.14950999999999995,-0.04188759677126473,0.014360673865967146,-0.12543552255489346,1,2,1,2
388,390,2,2,0.762,0.508,0.508,1,17,17,0.05111999999999997,-0.010981457026321502,-0.08948951478228184,0.12241559177653531,0,2,1,2
391,403,4,4,0.762,0.762,0.762,0,52,51,0.15205,-0.04567017821650868,-0.09959376356982756,-0.0790655480416519,1,2,1,2
404,404,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.002387489341815259,-0.021036107552970137,0.055997533960185746,0,2,1,2
405,411,6,6,0.915,0.915,0.915,1,71,71,0.20025999999999997,-0.04515187856883484,0.06489446102770774,-0.33089748264039887,0,2,1,2
412,424,4,4,0.762,0.762,0.762,0,38,36,0.10674,0.18814964874182696,-0.025879190948502925,0.07972858403623952,1,2,1,2
425,438,4,4,0.762,0.762,0.762,0,47,45,0.14171999999999998,-0.034911244469279554,-0.05186839617216204,0.42281455503050097,1,2,1,2
439,448,7,7,1.075,0.87,0.9,1,94,94,0.26979999999999993,-0.031304116714676866,0.03529327266893203,-0.15178180614875908,0,2,1,2
449,459,7,7,1.075,0.87,0.9,1,94,94,0.27704999999999996,-0.04921672010866325,0.05442322360147141,-0.15687739958359084,0,2,1,2
460,468,6,6,0.915,0.915,0.915,1,80,80,0.23272999999999996,0.05208894330405731,0.10352218632812614,0.0842006778481011,0,2,1,2
469,484,4,4,0.762,0.762,0.762,0,43,39,0.11994000000000002,0.047194890128615885,0.07649102802770341,-0.40634315949797045,1,2,1,2
485,498,7,7,1.075,0.87,0.9,0,68,48,0.12958999999999998,0.15277465989293235,-0.1228547444006951,-0.3592138165331338,1,2,1,2
499,507,7,7,1.075,0.87,0.9,1,89,89,0.25125999999999993,0.0389867361105867,-0.1975047254849416,-0.1066821676542528,0,2,1,2
508,533,6,6,0.915,0.915,0.915,0,73,57,0.20359000000000002,0.0528467433483229,0.034287059164393084,-0.3261788964414779,1,2,1,2
534,534,0,0,0.229,0.152,0.152,1,2,2,0.00835,-0.01297244454109688,-0.03031822239266208,0.3014841311553217,1,2,1,2
535,535,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.01842186070314757,0.032226956771074344,-0.3696609263246704,0,2,1,2
536,539,2,2,0.762,0.508,0.508,1,28,28,0.08163999999999998,-0.010464699702275192,-0.025422566321733463,-0.09881262458747089,0,2,1,2
540,541,1,1,0.457,0.457,0.457,1,9,9,0.026179999999999995,0.08946109595774093,-0.03834022744503428,0.25972808624588994,1,2,1,2
542,542,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.05649389154951718,-0.01184088819829727,-0.17171593969489646,0,2,1,2
543,548,5,5,1.17,0.77,0.66,1,56,56,0.14420999999999998,-0.07865653836457775,0.19631928431478693,0.13441156694406922,1,2,1,2
549,556,6,6,0.915,0.915,0.915,1,69,69,0.19856999999999997,-0.05659885771124317,-0.11218445563624231,0.1395012828858913,0,2,1,2
557,561,4,4,0.762,0.762,0.762,1,45,45,0.12665999999999997,-0.0260724607771759,0.014312181578359,-0.1682182294429972,0,2,1,2
562,572,4,4,0.762,0.762,0.762,0,30,29,0.08948,-0.09979236699263425,0.04600979810018411,-0.10774366337101814,1,2,1,2
573,574,2,2,0.762,0.508,0.508,1,13,13,0.03802999999999999,0.07488969983835371,-0.07367899595969342,-0.14985741002841246,1,2,1,2
575,575,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.04737322369570925,-0.001423153836152265,0.3149629442898848,0,2,1,2
576,576,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.019570823631268063,0.014208360566657422,-0.3290264076730611,1,2,1,2
577,577,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.02088001606330978,0.006196433857961623,-0.15074248596892378,1,2,1,2
578,581,1,1,0.457,0.457,0.457,1,7,7,0.03131,-0.02303685841315078,0.019044813488731754,0.2775269326825164,0,2,1,2
582,584,2,2,0.762,0.508,0.508,1,26,26,0.07328999999999998,-0.03836909428083428,-0.05411150427793055,-0.38949107500938235,0,2,1,2
585,585,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.020207610815801205,-0.02828489361559749,0.10648095713446615,1,2,1,2
586,596,6,6,0.915,0.915,0.915,1,92,92,0.27174999999999994,0.07574547102651305,0.013007631562249357,-0.5322776276796825,0,2,1,2
597,598,1,1,0.457,0.457,0.457,1,6,6,0.02144,-0.024665222289378102,-0.0027437319157327888,-0.025063797176159825,0,2,1,2
599,625,6,6,0.915,0.915,0.915,0,69,53,0.22101000000000004,-0.2707619765606339,-0.02194205036200811,0.42899291575662135,1,2,1,2
626,643,4,4,0.762,0.762,0.762,0,49,48,0.15086000000000002,0.03492071006297265,0.08688903017974117,-0.16148017867644687,1,2,1,2
644,662,6,6,0.915,0.915,0.915,0,68,54,0.15294,0.09750966195304883,0.18629185705368373,0.19172389672742748,1,2,1,2
663,664,1,1,0.457,0.457,0.457,1,6,6,0.02144,-0.052010268033079794,-0.030159395215398822,-0.22398713370015153,0,2,1,2
665,680,4,4,0.762,0.762,0.762,0,53,49,0.14838,-0.054476304971268937,-0.06455147184006314,-0.7585062883812912,1,2,1,2
681,684,2,2,0.762,0.508,0.508,1,24,24,0.06448999999999998,-0.024160218392608908,0.07399839570126797,0.12730868557603553,1,2,1,2
685,687,1,1,0.457,0.457,0.457,1,13,13,0.041639999999999996,-0.04033979326141185,0.038266469095915405,0.1050213911577865,1,2,1,2
688,689,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999993,0.004886267001246991,-0.030291425429380882,-0.15347099617409282,0,2,1,2
690,696,6,6,0.915,0.915,0.915,1,60,60,0.17334999999999995,-0.16162622462414103,0.07778856243201832,0.07077341824128228,0,2,1,2
697,697,1,1,0.457,0.457,0.457,1,7,7,0.0202,0.011441933818695373,0.03851128380154256,0.08335538053654992,0,2,1,2
698,721,7,7,1.075,0.87,0.9,0,76,60,0.20891,-0.19974808286475937,-0.06432964698160878,0.15292227993299906,1,2,1,2
722,725,3,3,0.77,0.57,0.66,1,26,26,0.07633999999999998,0.03942420054921856,0.01768857072092871,0.18097770570511926,0,2,1,2
726,726,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.002769206790993733,-0.009718051576448936,0.18724365432034853,0,2,1,2
727,729,2,2,0.762,0.508,0.508,1,17,17,0.051119999999999985,-0.01995275570629818,-0.05561060505448017,0.13316399203990925,0,2,1,2
730,733,3,3,0.77,0.57,0.66,1,29,29,0.06685999999999999,0.05615865770146141,-0.06409134271840602,0.33915725522084667,1,2,1,2
734,735,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999993,-0.06310292381138875,0.0070389661170137015,0.12851077647603018,1,2,1,2
736,736,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.027573787884540225,0.01532854706922809,-0.18235940540332082,0,2,1,2
737,750,7,7,1.075,0.87,0.9,0,76,57,0.15412999999999996,0.0339591123259862,-0.007928658824715563,-0.037385346504542574,1,2,1,2
751,754,2,2,0.762,0.508,0.508,1,25,25,0.07452999999999997,-0.022590794896151144,0.012471365461137512,0.13433631521954897,0,2,1,2
755,764,7,7,1.075,0.87,0.9,1,88,88,0.25473999999999997,-0.07581838882816405,0.02198319304281955,0.015344206678266834,0,2,1,2
765,770,5,5,1.17,0.77,0.66,1,56,56,0.15689999999999996,0.07013409548428662,0.2565988084941313,-0.294993285376891,0,2,1,2
771,773,2,2,0.762,0.508,0.508,1,27,27,0.07329,-0.08413844063118027,0.04495921149535,-0.1563437706835853,1,2,1,2
774,776,2,2,0.762,0.508,0.508,1,25,25,0.07007999999999998,-0.055557717758691234,0.1042821620232705,-0.16683183952185585,0,2,1,2
777,777,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.030319023434230825,-0.016632909724082573,-0.08282661017567504,0,2,1,2
778,779,1,1,0.457,0.457,0.457,1,8,8,0.026180000000000002,0.007948530341459656,-0.01906156021724789,-0.19329566414986793,1,2,1,2
780,784,5,5,1.17,0.77,0.66,1,49,49,0.13404999999999997,-0.04243582724231505,-0.19736557373669436,0.08370651742851375,0,2,1,2
785,799,6,6,0.915,0.915,0.915,0,73,55,0.17461000000000002,-0.10421254916379767,-0.030760246055320635,-0.0559827287655539,1,2,1,2
800,804,4,4,0.762,0.762,0.762,1,45,45,0.12582,-0.005791911277885003,-0.050787828458186565,0.17030016970965572,0,2,1,2
805,807,2,2,0.762,0.508,0.508,1,16,16,0.04874999999999999,0.02870888313582783,0.0729858972257845,-0.3519249607848262,0,2,1,2
808,821,7,7,1.075,0.87,0.9,0,90,70,0.17545999999999998,0.2103056599872028,0.014816303672209319,0.14377699518305648,1,2,1,2
822,824,3,3,0.77,0.57,0.66,1,30,30,0.08192999999999998,0.16718419050564173,-0.08680497840051492,-0.010211475777523021,0,2,1,2
825,827,1,1,0.457,0.457,0.457,1,6,6,0.02533,0.007917692904429402,-0.016511718010813317,-0.19155713727923504,1,2,1,2
828,828,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0027918195146224897,-0.03163271664994133,-0.10433378118303117,1,2,1,2
829,832,3,3,0.77,0.57,0.66,1,27,27,0.07159999999999998,-0.059474794829339074,-0.1513862316152769,-0.0318297055235956,1,2,1,2
833,851,7,7,1.075,0.87,0.9,0,83,66,0.17065,0.17193029973754756,-0.0632520498776826,-0.17027856086131646,1,2,1,2
852,854,1,1,0.457,0.457,0.457,1,10,10,0.03453,-0.0017597782815043687,0.00995669002697521,0.022873244990094195,0,2,1,2
855,863,6,6,0.915,0.915,0.915,1,83,83,0.23843999999999999,0.05579589134300407,-0.005324843907097662,-0.245914739783851,0,2,1,2
864,880,7,7,1.075,0.87,0.9,0,97,75,0.19452,0.0736556200888958,-0.043892500283215154,0.03395811500279329,1,2,1,2
881,888,6,6,0.915,0.915,0.915,1,75,75,0.21390999999999996,-0.02794765877899776,-0.05203478892728428,-0.04815698232507329,0,2,1,2
889,893,4,4,0.762,0.762,0.762,1,46,46,0.12874999999999998,0.06353369325610309,-0.05791787655537057,0.23473157053484087,0,2,1,2
894,936,7,7,1.075,0.87,0.9,0,67,50,0.25985000000000014,-0.003871911453124868,-0.14239803988763453,0.311488313775495,1,2,1,2
937,952,7,7,1.075,0.87,0.9,0,82,67,0.16078999999999996,0.2037010829069623,0.14436780316032682,-0.03135966368780991,1,2,1,2
953,954,2,2,0.762,0.508,0.508,1,18,18,0.049879999999999994,0.11786852320011808,-0.056745936144873034,-0.3504708813797514,0,2,1,2
955,957,2,2,0.762,0.508,0.508,1,16,16,0.04931,-0.053621569920357076,0.0553696469065195,-0.1392792348876089,0,2,1,2
958,962,4,4,0.762,0.762,0.762,1,40,40,0.11424999999999995,-0.08237379643343316,0.07703481735462221,-0.01312825029047212,0,2,1,2
963,963,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.03590968704059232,0.023889304552302038,0.10841716372792336,1,2,1,2
964,968,4,4,0.762,0.762,0.762,1,41,41,0.11661999999999997,0.021874130359172114,-0.041216921636308856,-0.4238266400881506,0,2,1,2
969,983,7,7,1.075,0.87,0.9,0,88,77,0.17573,0.09870611008552706,-0.11315092746832721,0.06764425615887375,1,2,1,2
984,985,2,2,0.762,0.508,0.508,1,12,12,0.03566,-0.03965510428576138,-0.06560328857897557,-0.1418531599293465,0,2,1,2
986,988,3,3,0.77,0.57,0.66,1,27,27,0.06324999999999999,-0.020873640870559745,0.07469474888444463,0.009756850347665519,1,2,1,2
989,990,1,1,0.457,0.457,0.457,1,8,8,0.026180000000000002,-0.043344634062737364,-0.004866083664775308,-0.014375966078249728,1,2,1,2
991,994,4,4,0.762,0.762,0.762,1,40,40,0.11063999999999999,0.07205375555112967,0.05399874762931716,-0.2008116084155698,0,2,1,2
995,999,3,3,0.77,0.57,0.66,1,37,37,0.07548999999999999,0.12247978468238459,0.2294943782270004,-0.15614670322815996,1,2,1,2
1000,1000,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.015541648659406337,-0.01500287587907237,0.17492627403835234,0,2,1,2
1001,1002,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999996,0.0018916915031568198,0.003966674832970155,0.2538323850665479,1,2,1,2
1003,1014,6,6,0.915,0.915,0.915,1,96,96,0.28470999999999996,-0.02551026870765294,-0.15514294023878575,-0.3026370791378723,0,2,1,2
1015,1015,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0010718379335393502,0.027314466148443024,0.22756170854661648,1,2,1,2
1016,1040,7,7,1.075,0.87,0.9,0,82,64,0.21588000000000002,0.08564436001765766,-0.00980104833261588,0.056691802537808283,1,2,1,2
1041,1043,2,2,0.762,0.508,0.508,1,21,21,0.06059999999999999,-0.09073121793101854,0.05245891739381436,-0.08776183472367233,1,2,1,2
1044,1044,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.04588381068295325,-0.00984159999420113,-0.3151666482854901,0,2,1,2
1045,1048,4,4,0.762,0.762,0.762,1,33,33,0.09320999999999997,-0.11052548891155155,0.009878583117648597,-0.06224200701369279,0,2,1,2
1049,1050,1,1,0.457,0.457,0.457,1,12,12,0.03565999999999998,0.02856914624663686,0.012409037626405366,0.1358185034170519,0,2,1,2
1051,1051,1,1,0.457,0.457,0.457,1,5,5,0.015460000000000002,0.058547332956841634,-0.019565299257607135,0.5391759362262132,0,2,1,2
1052,1063,4,4,0.762,0.762,0.762,0,42,40,0.11707,0.04045203770313091,-0.06280827169436219,-0.12530194544932471,1,2,1,2
1064,1071,6,6,0.915,0.915,0.915,1,78,78,0.22129999999999994,-0.02559369904874395,0.06047584457562219,0.04043363889435765,0,2,1,2
1072,1088,7,7,1.075,0.87,0.9,0,74,68,0.19898000000000002,-0.01300862962444597,0.13760183685446736,-0.012458274714799777,1,2,1,2
1089,1091,2,2,0.762,0.508,0.508,1,17,17,0.051119999999999985,0.047980795609406116,0.09993866175992475,0.3549456241312639,0,2,1,2
1092,1094,1,1,0.457,0.457,0.457,1,15,15,0.04665999999999999,-0.06109265733462959,-0.08992801752243804,0.10312363376810756,0,2,1,2
1095,1095,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.010650185320201294,-0.011312128893360167,0.20517592781125252,0,2,1,2
1096,1100,4,4,0.762,0.762,0.762,1,40,40,0.11396999999999997,0.0725968447045045,0.07548534303052104,-0.1382244104739912,0,2,1,2
1101,1106,5,5,1.17,0.77,0.66,1,65,65,0.17822999999999994,-0.014487221834476155,0.17443166606131807,0.24109665985738207,0,2,1,2
1107,1115,6,6,0.915,0.915,0.915,1,73,73,0.21305999999999997,0.06394470427272328,0.04531841132372774,-0.3290681909922201,0,2,1,2
1116,1117,1,1,0.457,0.457,0.457,1,11,11,0.033289999999999986,0.003835058221915738,0.016303682775366375,0.42577188976778363,0,2,1,2
1118,1120,2,2,0.762,0.508,0.508,1,21,21,0.053769999999999984,0.04552813115935557,0.06510559047891964,0.3115006722429758,1,2,1,2
1121,1125,3,3,0.77,0.57,0.66,1,45,45,0.12638,-0.09911806051989108,0.00635032063898486,-0.13981301119519218,0,2,1,2
1126,1128,3,3,0.77,0.57,0.66,1,19,19,0.04163999999999999,0.09944974258713594,-0.047339167467023116,-0.0324302855298772,1,2,1,2
1129,1131,2,2,0.762,0.508,0.508,1,25,25,0.07035999999999999,0.0719185618150337,0.08838386151639914,-0.30307169359529124,0,2,1,2
1132,1147,6,6,0.915,0.915,0.915,0,67,61,0.19662,-0.22458789580734032,-0.0809924716012418,-0.09269245775228896,1,2,1,2
1148,1156,7,7,1.075,0.87,0.9,1,79,79,0.22895999999999994,-0.04902306795920622,0.010917334333694597,0.11045748891097758,0,2,1,2
1157,1164,6,6,0.915,0.915,0.915,1,68,68,0.19928,-0.15196978183151683,-0.025823652265665017,-0.32886755943693463,0,2,1,2
1165,1190,6,6,0.915,0.915,0.915,0,83,67,0.22701000000000002,-0.08007604826479436,0.038875065029976195,0.33045134374111634,1,2,1,2
1191,1191,1,1,0.457,0.457,0.457,1,3,3,0.010720000000000002,-0.012541551339921419,0.020185111966732724,-0.17222387304342535,0,2,1,2
1192,1193,1,1,0.457,0.457,0.457,1,9,9,0.028829999999999998,-0.07538720812468461,-0.02047961611712104,-0.3108003612693522,0,2,1,2
1194,1200,5,5,1.17,0.77,0.66,1,58,58,0.16496999999999998,0.20151236181004792,-0.003747105504370599,0.05897930290849116,0,2,1,2
1201,1205,4,4,0.762,0.762,0.762,1,46,46,0.12902999999999998,0.030723916628898593,0.043265326333707395,-0.4821224447089865,0,2,1,2
1206,1206,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.008112995715996421,0.01798164433122908,0.07547086430597531,0,2,1,2
1207,1209,2,2,0.762,0.508,0.508,1,15,15,0.04665999999999999,-0.019346555185102126,0.07670402173347983,0.15472371370029134,0,2,1,2
1210,1229,7,7,1.075,0.87,0.9,0,97,82,0.23282,-0.07980137083601735,-0.07524511058255756,-0.21739231619670618,1,2,1,2
1230,1234,3,3,0.77,0.57,0.66,1,29,29,0.07311999999999998,0.03684070270718252,-0.13565310341302966,-0.38993705430629805,1,2,1,2
1235,1247,6,6,0.915,0.915,0.915,0,70,59,0.16208999999999998,-0.08198577061025387,0.10719077971518817,0.002763143685031551,1,2,1,2
1248,1264,6,6,0.915,0.915,0.915,0,74,61,0.17918,0.008290762214952237,-0.08505523774113968,-0.03010382483301454,1,2,1,2
1265,1265,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.013131318130681498,1.221713267771399E-4,-0.3829186577807169,1,2,1,2
1266,1266,0,0,0.229,0.152,0.152,1,3,3,0.01072,0.0059193091722598646,-0.014640855827314603,0.5107652624256406,0,2,1,2
1267,1273,6,6,0.915,0.915,0.915,1,69,69,0.19467999999999996,-0.010541050814056015,-0.016219398824929263,0.31956190859937955,0,2,1,2
1274,1282,7,7,1.075,0.87,0.9,1,82,82,0.23747,-0.03456516740233761,0.048583445471971375,-0.23907831931020104,0,2,1,2
1283,1283,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.01724977292788884,0.0175392284290288,0.3575217243341757,1,2,1,2
1284,1300,6,6,0.915,0.915,0.915,0,71,66,0.19660999999999998,-0.061712126891960484,-0.053799175159475486,0.2474051501041438,1,2,1,2
1301,1304,3,3,0.77,0.57,0.66,1,32,32,0.07926999999999998,-0.015245102633546167,0.008907662085465127,-0.03656525609454884,1,2,1,2
1305,1305,1,1,0.457,0.457,0.457,1,4,4,0.01309,0.06938135309295225,0.031739786666332266,-0.18445285455959923,0,2,1,2
1306,1313,7,7,1.075,0.87,0.9,1,74,74,0.21014,-0.06048946742215008,0.16477160732730065,-0.3235503631887721,0,2,1,2
1314,1335,6,6,0.915,0.915,0.915,0,69,56,0.17939,0.08171893551214342,-0.01230430161422754,-0.11837598450371344,1,2,1,2
1336,1345,7,7,1.075,0.87,0.9,1,91,91,0.26380999999999993,-0.13611168143971963,-0.03135247248396671,-0.1996384225910342,0,2,1,2
1346,1377,7,7,1.075,0.87,0.9,0,84,65,0.25524,-0.00482695440556684,0.117700974317341,0.07740595516646138,1,2,1,2
1378,1381,2,2,0.762,0.508,0.508,1,28,28,0.08163999999999998,-0.030815090512070344,0.037422650413606075,-0.3389013485247282,1,2,1,2
1382,1387,5,5,1.17,0.77,0.66,1,57,57,0.12525,0.07784682912853626,-0.06815778785454232,0.4688792674462717,1,2,1,2
1388,1392,3,3,0.77,0.57,0.66,1,35,35,0.10239999999999996,0.04637079625448774,-0.07851489469546052,-0.2149351941801035,0,2,1,2
1393,1413,7,7,1.075,0.87,0.9,0,86,73,0.21398000000000003,-0.03319395983397231,-0.09052459962986453,0.29042663681176956,1,2,1,2
1414,1414,1,1,0.457,0.457,0.457,1,4,4,0.01309,-0.002257213488785548,-0.0237531668884156,0.23632216520354735,0,2,1,2
1415,1428,7,7,1.075,0.87,0.9,0,69,57,0.16096,0.016406225982921376,0.06804108430758779,0.06522042388339142,1,2,1,2
1429,1432,2,2,0.762,0.508,0.508,1,18,18,0.04761999999999999,0.03815747911851941,0.030638512762397298,-0.08846739397986314,1,2,1,2
1433,1439,5,5,1.17,0.77,0.66,1,64,64,0.16134999999999997,-0.1190759126873494,-0.05092736993952934,0.20034784179037196,1,2,1,2
1440,1457,7,7,1.075,0.87,0.9,0,88,80,0.18098,0.058796229477691135,0.1556875148967523,-0.21085114191372856,1,2,1,2
1458,1479,6,6,0.915,0.915,0.915,0,66,57,0.18245,0.029144274780717527,-0.012525595155675735,0.05610252349133298,1,2,1,2
1480,1496,6,6,0.915,0.915,0.915,0,84,63,0.19954000000000002,-0.06041918958133225,0.036460337137202106,-0.03514190720925289,1,2,1,2
1497,1498,1,1,0.457,0.457,0.457,1,8,8,0.026180000000000002,0.0023551777872228923,0.07561085816533682,-0.06521709022625856,0,2,1,2
1499,1500,1,1,0.457,0.457,0.457,1,8,8,0.026179999999999995,-0.01619930842180783,-0.04923250354103849,0.10884025855227299,0,2,1,2
1501,1512,4,4,0.762,0.762,0.762,0,43,42,0.13156999999999996,-0.12050859341969769,-0.12368779276336886,0.1058408984182877,1,2,1,2
1513,1516,3,3,0.77,0.57,0.66,1,31,31,0.08874999999999998,-0.082244369961398,-0.1426946106950393,0.1599797334309863,0,2,1,2
1517,1519,3,3,0.77,0.57,0.66,1,25,25,0.07007999999999998,-0.07120638115301932,0.035598665509534354,-0.028678556822767955,0,2,1,2
