frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
331,333,1,1,0.457,0.457,0.457,1,14,14,0.04456999999999999,0,0,0,1,2,1,2
334,335,1,1,0.457,0.457,0.457,1,12,12,0.03594,0,0,0,1,2,1,2
336,338,3,3,0.77,0.57,0.66,1,31,31,0.07272999999999998,0,0,0,1,2,1,2
339,339,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
340,358,6,6,0.915,0.915,0.915,0,75,68,0.20286,0,0,0,1,2,1,2
359,386,7,7,1.075,0.87,0.9,0,90,74,0.24511000000000002,0,0,0,1,2,1,2
387,398,4,4,0.762,0.762,0.762,0,39,37,0.11525999999999999,0,0,0,1,2,1,2
399,400,1,1,0.457,0.457,0.457,1,8,8,0.026179999999999988,0,0,0,1,2,1,2
401,412,4,4,0.762,0.762,0.762,0,38,37,0.12264999999999998,0,0,0,1,2,1,2
413,425,7,7,1.075,0.87,0.9,0,69,56,0.1586,0,0,0,1,2,1,2
426,443,6,6,0.915,0.915,0.915,0,73,63,0.19408,0,0,0,1,2,1,2
444,445,1,1,0.457,0.457,0.457,1,13,13,0.03830999999999998,0,0,0,1,2,1,2
446,452,5,5,1.17,0.77,0.66,1,57,57,0.12788999999999998,0,0,0,1,2,1,2
453,459,5,5,1.17,0.77,0.66,1,68,68,0.16524999999999995,0,0,0,1,2,1,2
460,465,5,5,1.17,0.77,0.66,1,56,56,0.12733999999999995,0,0,0,1,2,1,2
466,468,2,2,0.762,0.508,0.508,1,23,23,0.06324999999999999,0,0,0,1,2,1,2
469,486,6,6,0.915,0.915,0.915,0,80,64,0.18029,0,0,0,1,2,1,2
487,490,3,3,0.77,0.57,0.66,1,37,37,0.09878999999999998,0,0,0,1,2,1,2
491,519,7,7,1.075,0.87,0.9,0,90,69,0.23896000000000006,0,0,0,1,2,1,2
520,539,7,7,1.075,0.87,0.9,0,85,75,0.22640000000000002,0,0,0,1,2,1,2
540,552,6,6,0.915,0.915,0.915,0,69,59,0.16474,0,0,0,1,2,1,2
553,574,7,7,1.075,0.87,0.9,0,65,54,0.19473000000000004,0,0,0,1,2,1,2
575,577,3,3,0.77,0.57,0.66,1,30,30,0.07300999999999998,0,0,0,1,2,1,2
578,579,2,2,0.762,0.508,0.508,1,16,16,0.04276999999999999,0,0,0,1,2,1,2
580,582,3,3,0.77,0.57,0.66,1,29,29,0.06770999999999996,0,0,0,1,2,1,2
583,585,3,3,0.77,0.57,0.66,1,22,22,0.05822999999999999,0,0,0,1,2,1,2
586,591,5,5,1.17,0.77,0.66,1,57,57,0.14336999999999997,0,0,0,1,2,1,2
592,597,5,5,1.17,0.77,0.66,1,57,57,0.1424,0,0,0,1,2,1,2
598,614,7,7,1.075,0.87,0.9,0,99,82,0.22491999999999995,0,0,0,1,2,1,2
615,615,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
616,618,3,3,0.77,0.57,0.66,1,29,29,0.07244999999999999,0,0,0,1,2,1,2
619,623,4,4,0.762,0.762,0.762,1,41,41,0.09444999999999996,0,0,0,1,2,1,2
624,626,1,1,0.457,0.457,0.457,1,11,11,0.036899999999999995,0,0,0,1,2,1,2
627,629,3,3,0.77,0.57,0.66,1,19,19,0.053489999999999996,0,0,0,1,2,1,2
630,633,2,2,0.762,0.508,0.508,1,17,17,0.05500999999999999,0,0,0,1,2,1,2
634,669,7,7,1.075,0.87,0.9,0,92,75,0.2703900000000001,0,0,0,1,2,1,2
670,682,4,4,0.762,0.762,0.762,0,50,48,0.13726999999999998,0,0,0,1,2,1,2
683,684,1,1,0.457,0.457,0.457,1,8,8,0.026179999999999995,0,0,0,1,2,1,2
685,704,7,7,1.075,0.87,0.9,0,87,74,0.21218,0,0,0,1,2,1,2
705,705,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
706,708,2,2,0.762,0.508,0.508,1,22,22,0.06324999999999997,0,0,0,1,2,1,2
709,714,5,5,1.17,0.77,0.66,1,60,60,0.14030999999999996,0,0,0,1,2,1,2
715,718,3,3,0.77,0.57,0.66,1,31,31,0.07605999999999999,0,0,0,1,2,1,2
719,736,4,4,0.762,0.762,0.762,0,40,37,0.13399,0,0,0,1,2,1,2
737,737,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
738,740,3,3,0.77,0.57,0.66,1,21,21,0.053769999999999984,0,0,0,1,2,1,2
741,744,3,3,0.77,0.57,0.66,1,43,43,0.10059999999999997,0,0,0,1,2,1,2
745,772,7,7,1.075,0.87,0.9,0,90,79,0.26575000000000004,0,0,0,1,2,1,2
773,810,7,7,1.075,0.87,0.9,0,93,84,0.31355000000000005,0,0,0,1,2,1,2
811,814,2,2,0.762,0.508,0.508,1,22,22,0.06713999999999999,0,0,0,1,2,1,2
815,820,5,5,1.17,0.77,0.66,1,54,54,0.12344,0,0,0,1,2,1,2
821,838,6,6,0.915,0.915,0.915,0,70,61,0.19548,0,0,0,1,2,1,2
839,839,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
840,840,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
841,841,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
842,844,2,2,0.762,0.508,0.508,1,24,24,0.06617999999999999,0,0,0,1,2,1,2
845,845,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
846,856,4,4,0.762,0.762,0.762,0,33,30,0.08948,0,0,0,1,2,1,2
857,860,3,3,0.77,0.57,0.66,1,32,32,0.07661999999999998,0,0,0,1,2,1,2
861,861,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
862,864,3,3,0.77,0.57,0.66,1,23,23,0.051119999999999985,0,0,0,1,2,1,2
865,883,6,6,0.915,0.915,0.915,0,82,68,0.19366,0,0,0,1,2,1,2
884,884,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
885,912,7,7,1.075,0.87,0.9,0,79,61,0.22727000000000003,0,0,0,1,2,1,2
913,929,6,6,0.915,0.915,0.915,0,73,57,0.17179000000000003,0,0,0,1,2,1,2
930,930,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
931,932,2,2,0.762,0.508,0.508,1,11,11,0.03329,0,0,0,1,2,1,2
933,933,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
934,935,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999996,0,0,0,1,2,1,2
936,936,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
937,943,5,5,1.17,0.77,0.66,1,66,66,0.16315999999999997,0,0,0,1,2,1,2
944,957,6,6,0.915,0.915,0.915,0,70,60,0.16570000000000001,0,0,0,1,2,1,2
958,968,4,4,0.762,0.762,0.762,0,42,38,0.12294000000000001,0,0,0,1,2,1,2
969,972,3,3,0.77,0.57,0.66,1,36,36,0.09502,0,0,0,1,2,1,2
973,973,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
974,974,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0,0,0,1,2,1,2
975,976,2,2,0.762,0.508,0.508,1,12,12,0.03594,0,0,0,1,2,1,2
977,997,7,7,1.075,0.87,0.9,0,96,83,0.24061000000000005,0,0,0,1,2,1,2
998,1006,4,4,0.762,0.762,0.762,1,44,44,0.11474999999999998,0,0,0,1,2,1,2
1007,1009,3,3,0.77,0.57,0.66,1,26,26,0.06826999999999997,0,0,0,1,2,1,2
1010,1023,4,4,0.762,0.762,0.762,0,44,43,0.13851,0,0,0,1,2,1,2
1024,1026,2,2,0.762,0.508,0.508,1,17,17,0.05139999999999999,0,0,0,1,2,1,2
1027,1035,5,5,1.17,0.77,0.66,1,77,77,0.19465999999999997,0,0,0,1,2,1,2
1036,1064,7,7,1.075,0.87,0.9,0,97,79,0.26393,0,0,0,1,2,1,2
1065,1069,5,5,1.17,0.77,0.66,1,56,56,0.12400999999999997,0,0,0,1,2,1,2
1070,1070,0,0,0.229,0.152,0.152,1,2,2,0.00835,0,0,0,1,2,1,2
1071,1076,5,5,1.17,0.77,0.66,1,70,70,0.14950999999999998,0,0,0,1,2,1,2
1077,1078,1,1,0.457,0.457,0.457,1,4,4,0.0167,0,0,0,1,2,1,2
1079,1090,4,4,0.762,0.762,0.762,0,44,40,0.12655,0,0,0,1,2,1,2
1091,1091,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0,0,0,1,2,1,2
1092,1105,4,4,0.762,0.762,0.762,0,44,42,0.13907,0,0,0,1,2,1,2
1106,1166,7,7,1.075,0.87,0.9,0,81,61,0.3534200000000002,0,0,0,1,2,1,2
1167,1170,3,3,0.77,0.57,0.66,1,32,32,0.07898999999999999,0,0,0,1,2,1,2
1171,1187,7,7,1.075,0.87,0.9,0,75,60,0.18267,0,0,0,1,2,1,2
1188,1212,7,7,1.075,0.87,0.9,0,90,79,0.25617,0,0,0,1,2,1,2
1213,1214,1,1,0.457,0.457,0.457,1,7,7,0.023810000000000005,0,0,0,1,2,1,2
1215,1221,5,5,1.17,0.77,0.66,1,58,58,0.13652999999999996,0,0,0,1,2,1,2
1222,1243,4,4,0.762,0.762,0.762,0,40,37,0.15373000000000003,0,0,0,1,2,1,2
1244,1245,2,2,0.762,0.508,0.508,1,14,14,0.03566,0,0,0,1,2,1,2
1246,1248,2,2,0.762,0.508,0.508,1,19,19,0.05585999999999998,0,0,0,1,2,1,2
1249,1264,7,7,1.075,0.87,0.9,0,84,74,0.20806000000000002,0,0,0,1,2,1,2
1265,1292,7,7,1.075,0.87,0.9,0,102,87,0.27174,0,0,0,1,2,1,2
1293,1314,6,6,0.915,0.915,0.915,0,76,62,0.21188000000000007,0,0,0,1,2,1,2
1315,1347,7,7,1.075,0.87,0.9,0,84,67,0.26917,0,0,0,1,2,1,2
1348,1348,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1349,1351,2,2,0.762,0.508,0.508,1,18,18,0.05112,0,0,0,1,2,1,2
1352,1354,2,2,0.762,0.508,0.508,1,25,25,0.06561999999999997,0,0,0,1,2,1,2
1355,1356,1,1,0.457,0.457,0.457,1,10,10,0.03091999999999999,0,0,0,1,2,1,2
1357,1362,5,5,1.17,0.77,0.66,1,62,62,0.14476999999999998,0,0,0,1,2,1,2
1363,1391,7,7,1.075,0.87,0.9,0,95,78,0.26574000000000003,0,0,0,1,2,1,2
1392,1392,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1393,1393,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1394,1405,4,4,0.762,0.762,0.762,0,44,43,0.12655,0,0,0,1,2,1,2
1406,1411,5,5,1.17,0.77,0.66,1,63,63,0.15006999999999995,0,0,0,1,2,1,2
1412,1432,6,6,0.915,0.915,0.915,0,73,62,0.20924,0,0,0,1,2,1,2
1433,1445,4,4,0.762,0.762,0.762,0,39,38,0.11357,0,0,0,1,2,1,2
1446,1447,2,2,0.762,0.508,0.508,1,15,15,0.04039999999999999,0,0,0,1,2,1,2
1448,1450,2,2,0.762,0.508,0.508,1,18,18,0.05348999999999999,0,0,0,1,2,1,2
1451,1456,5,5,1.17,0.77,0.66,1,51,51,0.12315999999999996,0,0,0,1,2,1,2
1457,1457,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1458,1472,6,6,0.915,0.915,0.915,0,80,60,0.17754,0,0,0,1,2,1,2
1473,1477,5,5,1.17,0.77,0.66,1,57,57,0.13376999999999997,0,0,0,1,2,1,2
1478,1478,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1479,1481,3,3,0.77,0.57,0.66,1,27,27,0.06296999999999998,0,0,0,1,2,1,2
1482,1484,3,3,0.77,0.57,0.66,1,27,27,0.06087999999999998,0,0,0,1,2,1,2
1485,1504,7,7,1.075,0.87,0.9,0,77,65,0.20214,0,0,0,1,2,1,2
1505,1506,1,1,0.457,0.457,0.457,1,12,12,0.03594,0,0,0,1,2,1,2
1507,1508,1,1,0.457,0.457,0.457,1,4,4,0.016700000000000003,0,0,0,1,2,1,2
1509,1510,1,1,0.457,0.457,0.457,1,9,9,0.02855,0,0,0,1,2,1,2
1511,1511,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1512,1533,4,4,0.762,0.762,0.762,0,53,52,0.16321000000000002,0,0,0,1,2,1,2
1534,1559,6,6,0.915,0.915,0.915,0,76,57,0.20917000000000008,0,0,0,1,2,1,2
1560,1592,7,7,1.075,0.87,0.9,0,87,69,0.25271000000000005,0,0,0,1,2,1,2
1593,1615,7,7,1.075,0.87,0.9,0,80,65,0.21814000000000003,0,0,0,1,2,1,2
1616,1618,3,3,0.77,0.57,0.66,1,25,25,0.06770999999999998,0,0,0,1,2,1,2
1619,1620,2,2,0.762,0.508,0.508,1,15,15,0.04276999999999999,0,0,0,1,2,1,2
1621,1641,7,7,1.075,0.87,0.9,0,93,76,0.24173000000000003,0,0,0,1,2,1,2
1642,1648,5,5,1.17,0.77,0.66,1,69,69,0.16455999999999998,0,0,0,1,2,1,2
1649,1664,4,4,0.762,0.762,0.762,0,54,51,0.14573,0,0,0,1,2,1,2
1665,1667,2,2,0.762,0.508,0.508,1,17,17,0.05139999999999999,0,0,0,1,2,1,2
1668,1670,3,3,0.77,0.57,0.66,1,28,28,0.06770999999999999,0,0,0,1,2,1,2
1671,1671,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
1672,1676,5,5,1.17,0.77,0.66,1,56,56,0.12191999999999997,0,0,0,1,2,1,2
1677,1689,4,4,0.762,0.762,0.762,0,43,42,0.12361,0,0,0,1,2,1,2
1690,1711,6,6,0.915,0.915,0.915,0,79,60,0.19738000000000003,0,0,0,1,2,1,2
1712,1736,6,6,0.915,0.915,0.915,0,82,69,0.22327000000000005,0,0,0,1,2,1,2
1737,1742,5,5,1.17,0.77,0.66,1,62,62,0.14825999999999998,0,0,0,1,2,1,2
1743,1763,7,7,1.075,0.87,0.9,0,85,73,0.21566,0,0,0,1,2,1,2
1764,1782,4,4,0.762,0.762,0.762,0,44,42,0.14527,0,0,0,1,2,1,2
1783,1785,2,2,0.762,0.508,0.508,1,13,13,0.036899999999999995,0,0,0,1,2,1,2
1786,1787,1,1,0.457,0.457,0.457,1,7,7,0.02144,0,0,0,1,2,1,2
1788,1794,5,5,1.17,0.77,0.66,1,70,70,0.18283,0,0,0,1,2,1,2
1795,1796,1,1,0.457,0.457,0.457,1,9,9,0.028549999999999992,0,0,0,1,2,1,2
1797,1799,1,1,0.457,0.457,0.457,1,8,8,0.03007,0,0,0,1,2,1,2
1800,1801,3,3,0.77,0.57,0.66,1,16,16,0.042769999999999996,0,0,0,1,2,1,2
1802,1805,3,3,0.77,0.57,0.66,1,28,28,0.06894999999999998,0,0,0,1,2,1,2
1806,1838,6,6,0.915,0.915,0.915,0,82,63,0.25103000000000003,0,0,0,1,2,1,2
1839,1847,5,5,1.17,0.77,0.66,1,76,76,0.1835,0,0,0,1,2,1,2
1848,1867,6,6,0.915,0.915,0.915,0,83,73,0.20619,0,0,0,1,2,1,2
1868,1869,2,2,0.762,0.508,0.508,1,17,17,0.047789999999999985,0,0,0,1,2,1,2
1870,1871,1,1,0.457,0.457,0.457,1,11,11,0.03329,0,0,0,1,2,1,2
1872,1893,7,7,1.075,0.87,0.9,0,88,73,0.23293000000000003,0,0,0,1,2,1,2
1894,1914,7,7,1.075,0.87,0.9,0,90,78,0.22498999999999997,0,0,0,1,2,1,2
1915,1934,6,6,0.915,0.915,0.915,0,89,73,0.21121,0,0,0,1,2,1,2
1935,1940,5,5,1.17,0.77,0.66,1,65,65,0.14239999999999997,0,0,0,1,2,1,2
1941,1943,3,3,0.77,0.57,0.66,1,27,27,0.07007999999999998,0,0,0,1,2,1,2
1944,1946,2,2,0.762,0.508,0.508,1,22,22,0.06324999999999999,0,0,0,1,2,1,2
1947,1955,4,4,0.762,0.762,0.762,1,45,45,0.12101999999999997,0,0,0,1,2,1,2
1956,1957,1,1,0.457,0.457,0.457,1,9,9,0.02855,0,0,0,1,2,1,2
1958,1980,7,7,1.075,0.87,0.9,0,80,67,0.19164000000000003,0,0,0,1,2,1,2
1981,1983,2,2,0.762,0.508,0.508,1,21,21,0.05348999999999998,0,0,0,1,2,1,2
1984,1988,5,5,1.17,0.77,0.66,1,46,46,0.09974999999999995,0,0,0,1,2,1,2
1989,1991,1,1,0.457,0.457,0.457,1,11,11,0.037180000000000005,0,0,0,1,2,1,2
1992,2017,7,7,1.075,0.87,0.9,0,73,57,0.19872000000000004,0,0,0,1,2,1,2
2018,2018,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2019,2019,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2020,2036,7,7,1.075,0.87,0.9,0,84,75,0.21781,0,0,0,1,2,1,2
2037,2060,7,7,1.075,0.87,0.9,0,95,74,0.23778000000000002,0,0,0,1,2,1,2
2061,2066,5,5,1.17,0.77,0.66,1,48,48,0.12287999999999998,0,0,0,1,2,1,2
2067,2067,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2068,2070,2,2,0.762,0.508,0.508,1,20,20,0.053769999999999984,0,0,0,1,2,1,2
2071,2073,3,3,0.77,0.57,0.66,1,27,27,0.06799,0,0,0,1,2,1,2
2074,2077,3,3,0.77,0.57,0.66,1,34,34,0.08107999999999999,0,0,0,1,2,1,2
2078,2082,4,4,0.762,0.762,0.762,1,52,52,0.12818999999999997,0,0,0,1,2,1,2
2083,2083,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2084,2095,4,4,0.762,0.762,0.762,0,52,50,0.14273,0,0,0,1,2,1,2
2096,2096,1,1,0.457,0.457,0.457,1,6,6,0.017830000000000002,0,0,0,1,2,1,2
2097,2116,7,7,1.075,0.87,0.9,0,87,74,0.21819000000000002,0,0,0,1,2,1,2
2117,2117,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2118,2120,2,2,0.762,0.508,0.508,1,25,25,0.06533999999999998,0,0,0,1,2,1,2
2121,2144,6,6,0.915,0.915,0.915,0,97,77,0.24043000000000003,0,0,0,1,2,1,2
2145,2148,3,3,0.77,0.57,0.66,1,37,37,0.09320999999999999,0,0,0,1,2,1,2
2149,2153,5,5,1.17,0.77,0.66,1,50,50,0.12079999999999998,0,0,0,1,2,1,2
2154,2173,7,7,1.075,0.87,0.9,0,77,64,0.19141000000000002,0,0,0,1,2,1,2
2174,2177,3,3,0.77,0.57,0.66,1,25,25,0.06002999999999999,0,0,0,1,2,1,2
2178,2194,6,6,0.915,0.915,0.915,0,70,59,0.16231,0,0,0,1,2,1,2
2195,2195,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2196,2214,7,7,1.075,0.87,0.9,0,88,76,0.22837000000000002,0,0,0,1,2,1,2
2215,2221,5,5,1.17,0.77,0.66,1,64,64,0.15548999999999996,0,0,0,1,2,1,2
2222,2222,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2223,2228,5,5,1.17,0.77,0.66,1,61,61,0.14003,0,0,0,1,2,1,2
2229,2232,4,4,0.762,0.762,0.762,1,42,42,0.10352999999999998,0,0,0,1,2,1,2
2233,2248,6,6,0.915,0.915,0.915,0,75,66,0.18533000000000002,0,0,0,1,2,1,2
2249,2254,5,5,1.17,0.77,0.66,1,62,62,0.15814999999999999,0,0,0,1,2,1,2
2255,2258,3,3,0.77,0.57,0.66,1,32,32,0.08609999999999998,0,0,0,1,2,1,2
2259,2259,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2260,2262,2,2,0.762,0.508,0.508,1,25,25,0.07091999999999998,0,0,0,1,2,1,2
2263,2268,5,5,1.17,0.77,0.66,1,57,57,0.12761999999999998,0,0,0,1,2,1,2
2269,2308,7,7,1.075,0.87,0.9,0,90,77,0.31355000000000005,0,0,0,1,2,1,2
2309,2310,2,2,0.762,0.508,0.508,1,17,17,0.045699999999999984,0,0,0,1,2,1,2
2311,2316,5,5,1.17,0.77,0.66,1,54,54,0.11785999999999998,0,0,0,1,2,1,2
2317,2333,7,7,1.075,0.87,0.9,0,85,75,0.21516,0,0,0,1,2,1,2
2334,2340,5,5,1.17,0.77,0.66,1,58,58,0.14865999999999996,0,0,0,1,2,1,2
2341,2341,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2342,2342,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2343,2347,3,3,0.77,0.57,0.66,1,38,38,0.09291999999999999,0,0,0,1,2,1,2
2348,2360,7,7,1.075,0.87,0.9,0,62,50,0.12779,0,0,0,1,2,1,2
2361,2363,3,3,0.77,0.57,0.66,1,23,23,0.044009999999999994,0,0,0,1,2,1,2
2364,2369,5,5,1.17,0.77,0.66,1,60,60,0.14532999999999996,0,0,0,1,2,1,2
2370,2384,6,6,0.915,0.915,0.915,0,70,55,0.14533,0,0,0,1,2,1,2
2385,2396,4,4,0.762,0.762,0.762,0,49,46,0.12474,0,0,0,1,2,1,2
2397,2397,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
2398,2419,7,7,1.075,0.87,0.9,0,76,59,0.20561000000000001,0,0,0,1,2,1,2
2420,2433,7,7,1.075,0.87,0.9,0,72,64,0.17701,0,0,0,1,2,1,2
2434,2447,6,6,0.915,0.915,0.915,0,84,71,0.18982999999999997,0,0,0,1,2,1,2
2448,2450,2,2,0.762,0.508,0.508,1,24,24,0.06533999999999998,0,0,0,1,2,1,2
2451,2456,5,5,1.17,0.77,0.66,1,60,60,0.13974999999999996,0,0,0,1,2,1,2
2457,2459,2,2,0.762,0.508,0.508,1,26,26,0.06087999999999998,0,0,0,1,2,1,2
2460,2461,1,1,0.457,0.457,0.457,1,15,15,0.04304999999999998,0,0,0,1,2,1,2
2462,2478,7,7,1.075,0.87,0.9,0,105,86,0.23439999999999994,0,0,0,1,2,1,2
2479,2530,7,7,1.075,0.87,0.9,0,98,81,0.3740200000000001,0,0,0,1,2,1,2
2531,2534,3,3,0.77,0.57,0.66,1,39,39,0.09111999999999999,0,0,0,1,2,1,2
2535,2555,6,6,0.915,0.915,0.915,0,90,72,0.23253000000000001,0,0,0,1,2,1,2
2556,2558,3,3,0.77,0.57,0.66,1,24,24,0.06087999999999999,0,0,0,1,2,1,2
2559,2561,3,3,0.77,0.57,0.66,1,22,22,0.053769999999999984,0,0,0,1,2,1,2
2562,2563,1,1,0.457,0.457,0.457,1,9,9,0.02855,0,0,0,1,2,1,2
2564,2567,2,2,0.762,0.508,0.508,1,26,26,0.07452999999999999,0,0,0,1,2,1,2
2568,2573,5,5,1.17,0.77,0.66,1,63,63,0.15870999999999996,0,0,0,1,2,1,2
2574,2576,3,3,0.77,0.57,0.66,1,15,15,0.044289999999999996,0,0,0,1,2,1,2
2577,2594,7,7,1.075,0.87,0.9,0,85,74,0.19423,0,0,0,1,2,1,2
2595,2595,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0,0,0,1,2,1,2
