frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
263,270,22,6,0.915,0.915,0.915,1,71,71,0.20009999999999997,0.24986670473300268,0.12052073677494327,0.2099218117748824,2,3,1,3
271,273,3,3,0.77,0.57,0.66,1,25,25,0.07035999999999999,0.03926159987405194,0.1548773679093774,0.33193797606942316,2,3,1,3
274,274,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.02187559558797064,-0.06174442808194084,0.403715678244654,2,3,1,3
275,281,13,5,1.17,0.66,0.77,1,60,60,0.17082999999999995,-0.12449837602155633,0.001765291302680102,0.8731997481130663,2,3,1,3
282,283,18,2,0.508,0.508,0.762,1,10,10,0.030919999999999993,-0.05325356998681161,-0.05212526208703782,-0.36873632156386377,2,3,1,3
284,286,10,2,0.762,0.508,0.508,1,18,18,0.05376999999999999,0.1686935304747473,0.2579123843218451,-0.06095761511389439,2,3,1,3
287,293,5,5,1.17,0.77,0.66,1,54,54,0.15508,0.2103267797148173,0.018611371278113246,-0.504457162142764,2,3,1,3
294,295,1,1,0.457,0.457,0.457,1,8,8,0.026180000000000002,-0.05590914721914462,0.05233624452117455,-0.4365357885054131,2,3,1,3
296,297,1,1,0.457,0.457,0.457,1,9,9,0.02883,0.08746076501533612,-0.03449717788624559,-0.8831710745916354,2,3,1,3
298,302,20,4,0.762,0.762,0.762,1,47,47,0.13111999999999996,-0.09057379821829092,0.23483702393610054,-0.12428382710604317,2,3,1,3
303,303,9,1,0.457,0.457,0.457,1,6,6,0.017830000000000002,-0.062223598705847934,0.26256024027402747,-0.621715440771067,2,3,1,3
304,315,23,7,0.9,0.87,1.075,1,95,95,0.28206,0.06289596551308518,0.01734021424667139,0.27184324299037793,2,3,1,3
316,321,21,5,0.66,0.77,1.17,1,56,56,0.12998999999999997,0.4219782760278317,0.22335645517750932,0.018587887217371403,2,3,1,3
322,326,19,3,0.66,0.57,0.77,1,27,27,0.08259999999999999,0.17307141352438157,0.19752386732651386,0.4652215295000147,2,3,1,3
327,328,10,2,0.762,0.508,0.508,1,17,17,0.04750999999999999,0.15185611412841366,-0.07209261532534653,0.9028523482508126,2,3,1,3
329,333,13,5,1.17,0.66,0.77,1,45,45,0.12749999999999997,0.23169864782318053,0.19478489681613095,-0.4200418776294803,2,3,1,3
334,335,1,1,0.457,0.457,0.457,1,12,12,0.03566,0.013240364207836659,0.0031390416990353526,0.09785052985440049,2,3,1,3
336,340,4,4,0.762,0.762,0.762,1,41,41,0.11717999999999996,-0.06752378491450742,-0.0748138640894111,-0.3535231502244559,2,3,1,3
341,345,12,4,0.762,0.762,0.762,1,51,51,0.14087999999999998,-0.09046449300922987,0.09318487581361554,0.32906342202820704,2,3,1,3
346,352,21,5,0.66,0.77,1.17,1,70,70,0.19202999999999998,-0.01815565281015865,0.10009058153586044,-0.10285891495812856,2,3,1,3
353,355,3,3,0.77,0.57,0.66,1,31,31,0.08457999999999997,-0.03326923330017056,-0.06845451081723518,-0.1322849769000887,2,3,1,3
356,356,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.01692606403081117,-0.01563515727001852,0.19650094625118653,2,3,1,3
357,358,17,1,0.457,0.457,0.457,1,6,6,0.02144,0.08156179436226421,0.05069995688981403,0.8256263821962128,2,3,1,3
359,363,12,4,0.762,0.762,0.762,1,43,43,0.12135999999999998,-0.0378588396224392,-0.1525959000832219,-0.08127674394774369,2,3,1,3
364,369,13,5,1.17,0.66,0.77,1,59,59,0.15954999999999997,-0.3988181146994959,-0.3735123082865784,-0.23586114879414635,2,3,1,3
370,371,10,2,0.762,0.508,0.508,1,16,16,0.04513999999999999,-0.08890182112157645,-0.2067309055562314,-0.35396859412729054,2,3,1,3
372,382,7,7,1.075,0.87,0.9,1,84,84,0.24860999999999997,0.05503768532742046,0.07959594670843645,-0.4779104241783677,2,3,1,3
383,383,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0017687195667981301,-0.018106292012058198,0.20153512541102786,2,3,1,3
384,388,20,4,0.762,0.762,0.762,1,48,48,0.13348999999999997,0.30442583502763665,0.18683446328236497,0.15170667041145544,2,3,1,3
389,391,1,1,0.457,0.457,0.457,1,14,14,0.044009999999999994,0.07008156527611525,0.17092959802769495,0.7271396021875084,2,3,1,3
392,394,2,2,0.762,0.508,0.508,1,21,21,0.06087999999999999,-0.10197912028742136,-0.005359979834493962,-0.13138289884206014,2,3,1,3
395,397,2,2,0.762,0.508,0.508,1,18,18,0.05404999999999999,-0.06872721654387765,0.022644707978041623,-0.30842418777704156,2,3,1,3
398,407,14,6,0.915,0.915,0.915,1,86,86,0.24678999999999993,0.027516299687044467,0.06783758888972802,-0.4191556162816507,2,3,1,3
408,410,2,2,0.762,0.508,0.508,1,18,18,0.053769999999999984,0.09904884623642889,0.03710697876170018,0.27346510552471637,2,3,1,3
411,414,2,2,0.762,0.508,0.508,1,23,23,0.06922999999999999,-3.8591678687474243E-4,-0.00960213339245891,0.18941803945229804,2,3,1,3
415,422,15,7,1.075,0.9,0.87,1,74,74,0.20944999999999994,-0.11780447432032314,-0.12870291910021756,0.09275572490813405,2,3,1,3
423,427,12,4,0.762,0.762,0.762,1,45,45,0.12609999999999996,-0.016438516174182655,0.14512993798699295,-0.31824542838660297,2,3,1,3
428,430,9,1,0.457,0.457,0.457,1,12,12,0.03982999999999999,-0.019395943216523534,0.10624324431291324,-0.4852148844233761,2,3,1,3
431,443,15,7,1.075,0.9,0.87,1,91,91,0.28556,-0.13992988829705938,-0.14230953615950573,-0.11052048498729958,2,3,1,3
444,444,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.006560783005776307,0.0428268772028173,0.04064622405715565,2,3,1,3
445,451,23,7,0.9,0.87,1.075,1,67,67,0.18420999999999993,-0.2462969629382675,0.0516668717211229,-0.593779897433844,2,3,1,3
452,454,2,2,0.762,0.508,0.508,1,15,15,0.04722,0.045056826334797254,-0.23074018832058807,-0.013862563516673743,2,3,1,3
455,463,14,6,0.915,0.915,0.915,1,76,76,0.22157,0.0909157908469437,0.2448468934761447,0.352960402201587,2,3,1,3
464,472,7,7,1.075,0.87,0.9,1,79,79,0.21904999999999994,0.14103487095046993,0.3779236130716359,0.2627224014701676,2,3,1,3
473,480,6,6,0.915,0.915,0.915,1,78,78,0.21209999999999993,0.13217852295301105,-0.08241643405797254,0.2856423911205489,2,3,1,3
481,483,18,2,0.508,0.508,0.762,1,18,18,0.05348999999999998,0.18826838751118305,-0.04249681637423377,-0.039064461156475605,2,3,1,3
484,486,18,2,0.508,0.508,0.762,1,22,22,0.06324999999999999,0.006736475737446137,-0.04183334945826383,1.5743607724804218,2,3,1,3
487,488,1,1,0.457,0.457,0.457,1,9,9,0.02855,0.05171225578139591,0.0017448648026571357,-0.4087499535654891,2,3,1,3
489,491,3,3,0.77,0.57,0.66,1,29,29,0.07955999999999999,0.0019307149244603373,-0.11120662126301603,0.2292715254625544,2,3,1,3
492,495,2,2,0.762,0.508,0.508,1,25,25,0.07396999999999998,-0.004159476746922951,-0.10360616536547924,-0.5921927757747729,2,3,1,3
496,502,22,6,0.915,0.915,0.915,1,63,63,0.17139000000000001,-0.18656057447664315,0.23956618309646166,0.4381029538733938,2,3,1,3
503,509,5,5,1.17,0.77,0.66,1,65,65,0.17696999999999996,0.043410888308658954,-0.3572361532764488,-0.29212055829982886,2,3,1,3
510,517,6,6,0.915,0.915,0.915,1,71,71,0.20093999999999998,0.32192001589323627,-0.062043219156243466,0.3579671134210621,2,3,1,3
518,521,19,3,0.66,0.57,0.77,1,30,30,0.08609999999999998,0.09525486146889267,0.04102389369045979,-0.827450382084063,2,3,1,3
522,522,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.03181491679042823,-0.012191125057463689,-0.710084108847174,2,3,1,3
523,527,4,4,0.762,0.762,0.762,1,43,43,0.12275999999999997,-0.08964615200789976,-0.009020540845806873,-0.5880093950639944,2,3,1,3
528,532,20,4,0.762,0.762,0.762,1,39,39,0.11103999999999997,-0.0724709774008059,0.024026723978855198,0.1610756278003543,2,3,1,3
533,539,14,6,0.915,0.915,0.915,1,73,73,0.19536999999999993,-0.17358600002165994,-0.3264780392757027,0.9012505244859904,2,3,1,3
540,542,10,2,0.762,0.508,0.508,1,21,21,0.06059999999999999,0.2592890565884556,-0.12327199714178629,-1.6420730433346549,2,3,1,3
543,545,10,2,0.762,0.508,0.508,1,25,25,0.07007999999999998,0.15879837937037797,-0.15584510726300543,0.5731357566636798,2,3,1,3
546,551,12,4,0.762,0.762,0.762,1,48,48,0.13933999999999996,-0.0030750974113678687,-0.10503906038726667,0.7177571779816279,2,3,1,3
552,562,23,7,0.9,0.87,1.075,1,83,83,0.25238,0.11548447554823758,-0.016868267863532932,-0.1901586086254126,2,3,1,3
563,565,3,3,0.77,0.57,0.66,1,24,24,0.06770999999999999,0.025552010064828705,-0.213905873256146,0.39847937437384406,2,3,1,3
566,568,2,2,0.762,0.508,0.508,1,19,19,0.05613999999999998,-0.034337695410075676,-0.13903228158254882,-0.37758244364720756,2,3,1,3
569,569,17,1,0.457,0.457,0.457,1,7,7,0.0202,-0.017967085918753647,-0.04859648095280226,0.0333738917229184,2,3,1,3
570,572,18,2,0.508,0.508,0.762,1,20,20,0.058229999999999976,0.0511240045251488,-0.09032713599119815,-0.3914785846426331,2,3,1,3
573,579,13,5,1.17,0.66,0.77,1,56,56,0.15633,0.016146486782933,-0.1410447918247662,0.030671733678462494,2,3,1,3
580,585,5,5,1.17,0.77,0.66,1,51,51,0.14002999999999996,0.34212608808425227,-0.13151226990773524,0.3771154052662927,2,3,1,3
586,594,6,6,0.915,0.915,0.915,1,82,82,0.23285999999999996,-0.17408316546236424,0.2050268740790354,0.06671903427641648,2,3,1,3
595,597,18,2,0.508,0.508,0.762,1,23,23,0.06561999999999998,-0.03197261798956995,0.15762453328198162,-1.1392893167164442,2,3,1,3
598,599,10,2,0.762,0.508,0.508,1,23,23,0.06172999999999998,-0.050002717246810664,0.07277145663823037,0.6807708140862148,2,3,1,3
600,610,23,7,0.9,0.87,1.075,1,86,86,0.24970999999999996,0.1548214827699242,-0.1496842483551668,0.14179859893410637,2,3,1,3
611,618,14,6,0.915,0.915,0.915,1,65,65,0.18322999999999998,-0.11844471418996315,0.10030234753628817,-0.1357681350786978,2,3,1,3
619,626,15,7,1.075,0.9,0.87,1,71,71,0.20471,-0.03634032743230467,0.07180538801282822,-0.1107855552903092,2,3,1,3
627,630,3,3,0.77,0.57,0.66,1,30,30,0.08637999999999997,0.08173548366168219,0.1335875486025041,0.07349104795801914,2,3,1,3
631,631,8,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.0031175010883392005,-0.015197107845801753,-0.47383484813943993,2,3,1,3
632,632,8,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.07012534094828606,-3.734947212877055E-4,-1.1227299335308294,2,3,1,3
633,637,4,4,0.762,0.762,0.762,1,50,50,0.13822999999999996,-0.15468405202774746,-0.13702640772468225,-0.049510171095888095,2,3,1,3
638,644,21,5,0.66,0.77,1.17,1,62,62,0.17696999999999993,-0.13659791551893313,-0.02931301124801858,0.5042076767202757,2,3,1,3
645,653,22,6,0.915,0.915,0.915,1,83,83,0.23690999999999995,-0.03779061498620476,0.14552398604766167,0.44256245724859666,2,3,1,3
654,660,21,5,0.66,0.77,1.17,1,63,63,0.17235999999999996,-0.1329628516545301,-0.2738155185140084,0.2849540536339286,2,3,1,3
661,667,13,5,1.17,0.66,0.77,1,58,58,0.16748999999999994,-0.12538898915835076,0.24727450962676711,-0.5331677807138498,2,3,1,3
668,669,9,1,0.457,0.457,0.457,1,11,11,0.033289999999999986,-0.03135978394725188,-0.0776174382988608,0.2443999422111635,2,3,1,3
670,674,20,4,0.762,0.762,0.762,1,47,47,0.13168,0.10668810898085754,0.0317606976053701,-0.3735878627183811,2,3,1,3
675,675,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.009976507863076751,0.007920465688147242,-0.3980925299185782,2,3,1,3
676,683,14,6,0.915,0.915,0.915,1,72,72,0.20679999999999996,0.29685816044807495,-0.0044338892136382806,-0.09328156789333472,2,3,1,3
684,686,18,2,0.508,0.508,0.762,1,19,19,0.055859999999999986,0.12202293774034209,-0.1780693065818466,0.06736300674961145,2,3,1,3
687,692,21,5,0.66,0.77,1.17,1,57,57,0.15633999999999995,0.13270052183890835,-0.12218700021210993,-0.4258560006166131,2,3,1,3
693,694,1,1,0.457,0.457,0.457,1,8,8,0.026180000000000002,-0.0600946761992143,-0.10647182809556095,0.3370694423615874,2,3,1,3
695,695,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.04762914525909462,-0.0029089456818089565,-0.8449300019568098,2,3,1,3
696,696,8,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.12399272895112094,0.031209660433926315,-0.37525378066631176,2,3,1,3
697,703,13,5,1.17,0.66,0.77,1,70,70,0.19202999999999995,-0.2292269504625473,-0.3806357017110755,-0.49098609845031754,2,3,1,3
704,712,15,7,1.075,0.9,0.87,1,94,94,0.25739999999999996,0.4421108447475043,-0.3109038070035792,-0.530047165963125,2,3,1,3
713,719,15,7,1.075,0.9,0.87,1,70,70,0.18853999999999999,-0.033200105274739426,0.3866282749255543,-0.6830795452698782,2,3,1,3
720,726,15,7,1.075,0.9,0.87,1,73,73,0.20247999999999994,0.012797762678584089,-0.30770764017163776,0.7320901146896763,2,3,1,3
727,727,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.03845165936453764,-0.008119125353190423,0.47980206460034414,2,3,1,3
728,729,2,2,0.762,0.508,0.508,1,14,14,0.04039999999999999,0.2146847443519631,-0.26096499512645416,0.4242210081968303,2,3,1,3
730,732,2,2,0.762,0.508,0.508,1,17,17,0.05139999999999999,0.019972669839166037,0.2040946136441364,-0.021198199731832727,2,3,1,3
733,740,5,5,1.17,0.77,0.66,1,69,69,0.19731999999999997,0.18482238192560507,-0.13004697133860818,-0.7359834378724266,2,3,1,3
741,745,20,4,0.762,0.762,0.762,1,45,45,0.12665999999999997,0.028773353686168734,0.06971742093343841,-0.8409362960452592,2,3,1,3
746,747,2,2,0.762,0.508,0.508,1,14,14,0.04039999999999999,0.09942078352230485,0.017727836645144678,-1.0368914770957811,2,3,1,3
748,754,22,6,0.915,0.915,0.915,1,62,62,0.17556999999999998,-0.40360969968842,-0.14788321646654948,-0.21579561659456362,2,3,1,3
755,762,14,6,0.915,0.915,0.915,1,79,79,0.22422999999999993,-0.12002330765484602,0.035244339652500886,-0.48551474453956706,2,3,1,3
763,769,7,7,1.075,0.87,0.9,1,67,67,0.18588999999999994,-0.2692194752723606,0.3490691992713052,1.040229200904712,2,3,1,3
770,778,7,7,1.075,0.87,0.9,1,77,77,0.2211599999999999,-0.11355841969236992,-0.01904345676441984,0.06255605070412003,2,3,1,3
779,781,2,2,0.762,0.508,0.508,1,20,20,0.05823,-0.08183506712270705,0.04809355070018426,0.278238203596493,2,3,1,3
782,782,8,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0018992809772697896,-0.02512239079143613,0.12815173352112705,2,3,1,3
783,792,23,7,0.9,0.87,1.075,1,86,86,0.25183,-0.009774592655366569,-0.14904896834199133,0.023883962539791387,2,3,1,3
793,796,20,4,0.762,0.762,0.762,1,40,40,0.10714999999999997,0.0771910898788293,-0.06560967702032688,-1.2169165253333634,2,3,1,3
797,798,17,1,0.457,0.457,0.457,1,14,14,0.04039999999999999,-0.06946363506120067,-0.04341306989978466,0.5972052105749494,2,3,1,3
799,804,12,4,0.762,0.762,0.762,1,52,52,0.14686,-0.05435550777174553,-0.13114263775052756,0.22571986581193026,2,3,1,3
805,807,17,1,0.457,0.457,0.457,1,18,18,0.053489999999999996,-0.015099651872709324,0.05816631752280533,-0.15460607512581706,2,3,1,3
808,810,18,2,0.508,0.508,0.762,1,26,26,0.07244999999999999,-0.019420219768313547,0.12485584756486647,0.3881571922468114,2,3,1,3
811,817,23,7,0.9,0.87,1.075,1,69,69,0.19146999999999997,0.06156720401657301,-0.01645925037005936,-0.43432885598421994,2,3,1,3
818,820,2,2,0.762,0.508,0.508,1,16,16,0.048749999999999995,-0.10122828942462006,-0.10935170921142716,0.21755978177621862,2,3,1,3
821,823,3,3,0.77,0.57,0.66,1,28,28,0.07774999999999997,-0.08439222644014782,0.09754163269359575,0.7656875867923411,2,3,1,3
824,831,13,5,1.17,0.66,0.77,1,72,72,0.20274999999999996,-0.1547360621475605,0.2533406431747284,-0.19955703295089017,2,3,1,3
832,834,1,1,0.457,0.457,0.457,1,12,12,0.039269999999999985,0.11002356383750651,-0.031515207405113446,1.0004327303969407,2,3,1,3
835,837,2,2,0.762,0.508,0.508,1,19,19,0.05585999999999999,0.1381182586741465,-0.1507175221788323,-0.3505481565965073,2,3,1,3
838,838,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.02873236738431744,-0.038084298709052715,-0.10092728559955881,2,3,1,3
839,842,19,3,0.66,0.57,0.77,1,30,30,0.08693999999999996,0.13742295685503128,0.05904964144453764,0.4577100481497204,2,3,1,3
843,845,1,1,0.457,0.457,0.457,1,14,14,0.044289999999999996,-0.06569128927709914,-0.009147303370326295,-0.4688527777310739,2,3,1,3
846,846,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.028969961358683783,9.402971644518136E-4,0.4905024955260448,2,3,1,3
847,848,17,1,0.457,0.457,0.457,1,13,13,0.03831,0.04843848451296348,0.07105241381386115,-0.22041795267674635,2,3,1,3
849,850,2,2,0.762,0.508,0.508,1,23,23,0.06172999999999998,-0.2584015602804861,0.11937810102445338,-0.4332177982105783,2,3,1,3
851,859,23,7,0.9,0.87,1.075,1,83,83,0.23229999999999995,-0.03922465519672255,0.1796128722121725,-0.4059781648376808,2,3,1,3
860,867,22,6,0.915,0.915,0.915,1,76,76,0.20776999999999995,0.13774386998819327,-0.12147497162954798,0.10400103883427853,2,3,1,3
868,871,3,3,0.77,0.57,0.66,1,29,29,0.08400999999999999,0.1847699779315613,-0.1443007340720099,-0.0623720975287989,2,3,1,3
872,874,18,2,0.508,0.508,0.762,1,24,24,0.06799,-0.108355249926882,0.12734512566276118,0.5832238192385115,2,3,1,3
875,882,23,7,0.9,0.87,1.075,1,84,84,0.22965999999999995,-0.07994557849253389,0.044506217444481896,-0.048127863962892675,2,3,1,3
883,888,12,4,0.762,0.762,0.762,1,51,51,0.14476999999999995,0.04560985028745421,0.08784679302118996,0.16806153169751412,2,3,1,3
889,889,8,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.016790033129396593,0.020339355716494208,-0.014906195920156741,2,3,1,3
890,899,7,7,1.075,0.87,0.9,1,82,82,0.23702999999999994,-0.18223506502746778,-0.03247415621928251,0.6436258181735206,2,3,1,3
900,904,20,4,0.762,0.762,0.762,1,38,38,0.10950999999999998,-0.3112017267625289,-0.10441918253157051,0.4001246881375956,2,3,1,3
905,912,6,6,0.915,0.915,0.915,1,67,67,0.19130999999999998,0.07180853990580549,-0.014969680823555705,-0.3899705195206359,2,3,1,3
913,915,11,3,0.77,0.66,0.57,1,25,25,0.07063999999999998,0.12163191183929033,-0.10172547997360622,-0.78523125720842,2,3,1,3
916,918,2,2,0.762,0.508,0.508,1,21,21,0.05850999999999998,0.25478186415122134,0.19815794250127483,-0.025943477923471167,2,3,1,3
919,921,19,3,0.66,0.57,0.77,1,26,26,0.07300999999999999,-0.15247240204024556,-0.034822018815215676,-0.8220426788429355,2,3,1,3
922,922,9,1,0.457,0.457,0.457,1,6,6,0.01783,0.03152879322046782,0.11176736310001789,0.16757089404497766,2,3,1,3
923,923,16,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.018956128881581817,-0.01708280385178653,0.23847483798298308,2,3,1,3
924,927,20,4,0.762,0.762,0.762,1,35,35,0.09850999999999999,-0.06980899860628723,0.15989109818103592,-0.18609500046578684,2,3,1,3
928,931,19,3,0.66,0.57,0.77,1,36,36,0.09794999999999998,-0.28059688556302376,-0.13128983731368266,0.8696153978522337,2,3,1,3
932,936,12,4,0.762,0.762,0.762,1,44,44,0.12372999999999997,0.08878778123912878,-0.05791787067191415,0.45057066385050754,2,3,1,3
937,938,9,1,0.457,0.457,0.457,1,10,10,0.030919999999999996,0.10480630994474593,0.08008920335315418,-0.6610716392280952,2,3,1,3
939,941,10,2,0.762,0.508,0.508,1,26,26,0.07272999999999999,-0.14688229282378854,-0.14888935892468066,-0.5284298911108615,2,3,1,3
942,944,1,1,0.457,0.457,0.457,1,17,17,0.051119999999999985,-0.0051256985705493445,0.07176616690203959,0.040316206176958,2,3,1,3
945,949,4,4,0.762,0.762,0.762,1,40,40,0.11340999999999997,0.0066644181133638245,0.0408384342691578,0.5532491077543722,2,3,1,3
950,957,7,7,1.075,0.87,0.9,1,78,78,0.21892999999999993,0.2646571210387768,0.0135213611839089,0.5186806207622514,2,3,1,3
