frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
298,298,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.03987754562538546,-0.018013088801317006,0.32858021331943876,2,2,1,2
299,310,10,2,0.55,0.87,1.075,0,52,48,0.14314,0.08709934412154043,0.14332653596137507,-0.5306414091685776,2,2,1,2
311,313,1,1,0.762,0.508,0.508,1,16,16,0.04637999999999999,-0.05119583803985958,0.13360747629989558,0.5543751424888537,2,2,1,2
314,317,5,1,0.762,0.508,0.508,1,29,29,0.08344999999999998,0.20830555544842883,0.03891544085633069,0.3834107092070514,2,2,1,2
318,319,9,1,0.508,0.508,0.762,1,18,18,0.049879999999999994,0.08093738215733311,0.044753965988816334,-0.5314669981730404,2,2,1,2
320,329,6,2,1.075,0.55,0.87,1,54,54,0.16310999999999998,-0.06208999297840667,0.11320597111490699,-0.39365416052642155,2,2,1,2
330,330,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.01537677908329981,0.03104211277783526,0.1361230838894513,2,2,1,2
331,342,3,3,1.075,0.87,0.9,1,91,91,0.2541399999999999,0.19118081994208136,0.0017190492177331798,-0.19376147361962115,2,2,1,2
343,345,9,1,0.508,0.508,0.762,1,22,22,0.06324999999999997,-0.1635167639273221,0.05778563196262784,0.2496072028724216,2,2,1,2
346,348,5,1,0.762,0.508,0.508,1,21,21,0.06059999999999998,0.09092161052235236,-0.26575512216630004,-1.146486495831765,2,2,1,2
349,357,7,3,1.075,0.9,0.87,1,85,85,0.23632999999999996,0.013878569121615022,0.09851597802301719,0.3273789348317805,2,2,1,2
358,358,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0485748764291906,0.037487668230527106,9.646242914724578E-4,2,2,1,2
359,359,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-3.7175361619396635E-4,-0.026982942551802933,0.46790380632298256,2,2,1,2
360,365,2,2,1.075,0.87,0.55,1,49,49,0.13918999999999998,0.06669968119911733,-0.07590280480163862,0.5677199151177253,2,2,1,2
366,366,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.029812985258130916,-0.057060148871466695,0.3201018224493143,2,2,1,2
367,378,6,2,1.075,0.55,0.87,0,55,54,0.16446999999999998,0.17601284050226185,-0.15129286704998518,-0.5282819670437755,2,2,1,2
379,383,6,2,1.075,0.55,0.87,1,34,34,0.09416999999999998,-0.1999060117608951,-0.35994609937492816,-0.3702338526209466,2,2,1,2
384,384,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.03314925690324353,0.01706811863418838,0.7558080086359152,2,2,1,2
385,399,11,3,0.9,0.87,1.075,0,82,77,0.23665999999999998,0.04555419395764023,-0.09929595815236651,-1.0494778596993457,2,2,1,2
400,411,10,2,0.55,0.87,1.075,0,43,42,0.12891999999999998,0.0885557921670412,0.31541548666960517,0.05986546140047963,2,2,1,2
412,414,9,1,0.508,0.508,0.762,1,16,16,0.04874999999999999,-0.04573482132190414,-0.005253780448182553,0.2796597624688642,2,2,1,2
415,431,7,3,1.075,0.9,0.87,0,109,102,0.28501,0.24054749584504384,-0.5304724081777503,-0.522445472778163,2,2,1,2
432,432,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.013221820480784787,0.050700728332061205,0.5438727023215044,2,2,1,2
433,437,6,2,1.075,0.55,0.87,1,52,52,0.13264999999999996,-0.024030389461943823,0.0804219725722219,0.5809492289138282,2,2,1,2
438,443,2,2,1.075,0.87,0.55,1,55,55,0.15019999999999997,0.2824275027685708,0.2105233815880065,-0.13856769268642355,2,2,1,2
444,457,3,3,1.075,0.87,0.9,0,71,70,0.20711,0.04146610861559236,0.14243836430396734,-1.889312208081731,2,2,1,2
458,471,10,2,0.55,0.87,1.075,0,54,53,0.17434000000000002,-0.18960143777264857,0.14726527021929967,-0.160542151099313,2,2,1,2
472,484,10,2,0.55,0.87,1.075,0,50,47,0.1455,0.24264964406398862,-0.09570857822796593,-0.19098194306235555,2,2,1,2
485,485,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.06338914398323994,0.009353862141355501,0.35893248575519426,2,2,1,2
486,486,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.007644796247977418,0.011168122193497209,-0.251997153415107,2,2,1,2
487,487,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.014620465008416206,-0.005096348932054083,-0.2390124003797104,2,2,1,2
488,488,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.011631182695023662,-0.027306019430882712,0.9595132149184777,2,2,1,2
489,504,3,3,1.075,0.87,0.9,0,86,85,0.26047999999999993,-0.21388353777963268,0.10531726089628658,-0.9375412667222218,2,2,1,2
505,505,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-3.953488692049958E-4,0.009341839514878849,-0.23679892665659777,2,2,1,2
506,521,3,3,1.075,0.87,0.9,0,86,84,0.24123999999999995,-0.021501364681089066,-0.3367080761356232,-0.909950208596091,2,2,1,2
522,525,10,2,0.55,0.87,1.075,1,39,39,0.10686999999999997,-0.23098951484438898,-0.2703312744274011,0.7365510668236175,2,2,1,2
526,527,9,1,0.508,0.508,0.762,1,20,20,0.05224999999999999,0.06719452134980575,-0.04306137812416737,0.38054453227538587,2,2,1,2
528,529,9,1,0.508,0.508,0.762,1,14,14,0.0404,-0.02712661602895879,-0.14842061774947407,0.39100688383528936,2,2,1,2
530,530,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.002928662797084717,0.0053044342853728775,0.20950683594715863,2,2,1,2
531,549,11,3,0.9,0.87,1.075,0,89,82,0.25178999999999996,0.18304142944050278,0.0704094882359171,-0.7061584266790504,2,2,1,2
550,552,5,1,0.762,0.508,0.508,1,21,21,0.05822999999999998,0.19703296684718138,-0.33234753678714635,0.2935077646864065,2,2,1,2
553,556,5,1,0.762,0.508,0.508,1,17,17,0.055009999999999996,0.17977173332881097,-0.23734977090356396,0.4819691446205996,2,2,1,2
557,564,7,3,1.075,0.9,0.87,1,83,83,0.21737999999999996,0.16785011083337276,0.09546637181135889,-0.1287404755935163,2,2,1,2
565,577,2,2,1.075,0.87,0.55,0,57,56,0.17337999999999998,0.06692054233866823,-0.4697045039346654,1.0900664805343812,2,2,1,2
578,593,10,2,0.55,0.87,1.075,0,52,50,0.16441,0.04476270726180246,0.2968601527105922,-0.7995350923214697,2,2,1,2
594,594,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.06895252978742958,0.03500124155068932,0.4136800593964083,2,2,1,2
595,602,7,3,1.075,0.9,0.87,1,86,86,0.23215999999999995,0.038216430635718286,0.17287902645843004,0.22340714231294256,2,2,1,2
603,606,6,2,1.075,0.55,0.87,1,36,36,0.09529999999999997,-0.09026991155049319,-0.13942444503754856,0.7393955297496817,2,2,1,2
607,609,9,1,0.508,0.508,0.762,1,21,21,0.06059999999999999,-0.019832200631435162,-0.1975738774262756,1.1785943879272518,2,2,1,2
610,614,2,2,1.075,0.87,0.55,1,50,50,0.12971999999999997,0.09715322592499151,-0.3709087786467972,0.19691363187434152,2,2,1,2
615,615,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.008919335534436447,-0.04419167148306948,0.46252347116818676,2,2,1,2
616,616,0,0,0.229,0.152,0.152,1,2,2,0.00835,-0.010971437601206696,0.007993922527703777,0.23253047523913642,2,2,1,2
617,620,5,1,0.762,0.508,0.508,1,20,20,0.0624,0.07092011648049058,0.1279868925125071,0.7126412078533519,2,2,1,2
621,621,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.04360077994899823,0.006968992450589979,-0.3668550491742647,2,2,1,2
622,622,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.018901804285610658,-0.06164796032160742,0.4112585939343723,2,2,1,2
623,627,2,2,1.075,0.87,0.55,1,46,46,0.12790999999999997,-0.10730558111320636,0.11758287169227591,-0.44848720059005714,2,2,1,2
628,628,0,0,0.229,0.152,0.152,1,2,2,0.008350000000000002,0.020912186314124136,0.049202704823089485,0.07386428276284057,2,2,1,2
629,629,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.06216797532853081,0.024583143568434884,-0.11452304690606795,2,2,1,2
630,645,3,3,1.075,0.87,0.9,0,92,90,0.27834,-0.010063927498929343,0.24481161731361636,-0.4042153708169539,2,2,1,2
646,648,1,1,0.762,0.508,0.508,1,15,15,0.04637999999999999,0.14309629540438232,-0.0019467803987602132,0.1707847360769717,2,2,1,2
649,651,1,1,0.762,0.508,0.508,1,19,19,0.05585999999999998,-0.1594341112702406,-0.06012418302799716,-0.9449431762864795,2,2,1,2
652,654,5,1,0.762,0.508,0.508,1,19,19,0.05348999999999999,0.08082312900059756,-0.056901182866856234,-1.1505047931570256,2,2,1,2
655,680,11,3,0.9,0.87,1.075,0,92,87,0.29742,-0.15374053090837406,0.03210168696235171,0.9191050814200002,2,2,1,2
681,681,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000002,0.03279576129058098,-0.020609492466815017,-0.20981450238794336,2,2,1,2
682,685,9,1,0.508,0.508,0.762,1,26,26,0.07633999999999998,0.07477051979222304,0.1159759127827775,-0.6361664439068158,2,2,1,2
686,690,2,2,1.075,0.87,0.55,1,51,51,0.13404999999999995,0.18313406663321222,-0.06422527084067728,-0.30036713876750887,2,2,1,2
691,707,11,3,0.9,0.87,1.075,0,89,79,0.23633999999999997,0.03396325263605375,-0.29584763897131977,0.47254959242019967,2,2,1,2
708,719,10,2,0.55,0.87,1.075,0,48,47,0.14425999999999997,0.04185126665983538,-7.006454310356995E-4,-0.6644315331504751,2,2,1,2
720,720,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.03971123582772323,0.010766686176788456,0.6688709240814342,2,2,1,2
721,723,5,1,0.762,0.508,0.508,1,16,16,0.04902999999999999,0.1845460629563844,-0.08190291246002483,-0.07797282573346727,2,2,1,2
724,738,3,3,1.075,0.87,0.9,0,81,80,0.23778,-0.0540903082411646,0.1684036678064578,-0.37414132628400965,2,2,1,2
739,739,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.05176820866041335,0.0723110245499904,-0.7484685455841148,2,2,1,2
740,740,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.01626354535154395,0.014537484954094963,0.5009426329222176,2,2,1,2
741,754,7,3,1.075,0.9,0.87,0,69,67,0.20682999999999996,0.11105046743109062,0.09508927209712363,1.0640968256327772,2,2,1,2
755,755,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.004176586167714716,0.058396244297548056,0.30210017371497083,2,2,1,2
756,756,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.03768032940627539,-0.020626807585551733,0.23517453074314754,2,2,1,2
757,758,1,1,0.762,0.508,0.508,1,17,17,0.04750999999999999,-0.14133637335095708,0.0900515914766399,-0.5455923112807746,2,2,1,2
759,764,2,2,1.075,0.87,0.55,1,55,55,0.15369,0.13600222775158535,0.0542205467880799,-0.22966928178757218,2,2,1,2
765,765,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.040433705705372934,-0.1033798898601335,-1.2874841374964565,2,2,1,2
766,777,10,2,0.55,0.87,1.075,0,45,42,0.13157,0.21769031281616008,-0.22773901841118413,0.42454417556161617,2,2,1,2
778,782,2,2,1.075,0.87,0.55,1,42,42,0.11786999999999997,-0.03427957307070878,-0.09477252151919029,0.422637671444845,2,2,1,2
783,783,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.05075910992621292,0.03615712477856386,-0.5311291371083783,2,2,1,2
784,784,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.005782047231838669,0.023702382011174552,-0.07355433423143369,2,2,1,2
785,785,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.001602933156850822,0.022446573482511833,0.43071929249720853,2,2,1,2
786,786,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.04052157046212907,-1.2053229762696289E-4,0.31429637954997514,2,2,1,2
787,793,7,3,1.075,0.9,0.87,1,83,83,0.21585999999999994,0.12577116212206177,-0.31950320272961613,-0.43477808078810454,2,2,1,2
794,797,5,1,0.762,0.508,0.508,1,21,21,0.06420999999999999,-0.1546318393955902,-0.0986132803407778,-0.2582845534499356,2,2,1,2
798,810,10,2,0.55,0.87,1.075,0,45,42,0.13545999999999997,0.3342614256895593,0.012692568196923852,-0.6722298080023826,2,2,1,2
811,814,6,2,1.075,0.55,0.87,1,31,31,0.08581999999999997,-0.1309761176742172,-0.12348648397612615,0.0986495510369434,2,2,1,2
815,827,6,2,1.075,0.55,0.87,0,61,58,0.17337999999999998,-0.17580714818273935,-0.5911009096642514,-0.3518302309047975,2,2,1,2
828,828,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.04881443421188866,-0.017447230322213157,-0.4408155531338222,2,2,1,2
829,829,8,0,0.152,0.152,0.229,1,3,3,0.010720000000000002,-0.04523560104029568,0.06691531167994888,-0.7707902193998617,2,2,1,2
830,830,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.09798878694525968,0.007033037708256444,-0.25987407984198724,2,2,1,2
831,835,2,2,1.075,0.87,0.55,1,51,51,0.14031999999999994,-0.06877390374102986,-0.22833865546057633,0.21066184780321337,2,2,1,2
836,839,1,1,0.762,0.508,0.508,1,19,19,0.059469999999999995,-0.09663469402662873,-0.22321305217941179,0.5633337722173382,2,2,1,2
840,840,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.015348981291946274,-0.07078361648295455,-0.9994075621299949,2,2,1,2
841,847,2,2,1.075,0.87,0.55,1,61,61,0.15938999999999998,0.2995395645301086,0.16063656144323857,-0.08652092089965532,2,2,1,2
848,863,11,3,0.9,0.87,1.075,0,92,89,0.27387999999999996,-0.2315270416747874,-0.04722734671730264,-0.30051052675671736,2,2,1,2
864,866,1,1,0.762,0.508,0.508,1,22,22,0.06380999999999999,0.1397737177341354,0.06678401766424509,0.9049029939727148,2,2,1,2
867,881,11,3,0.9,0.87,1.075,0,87,81,0.22354,-0.5304287647241263,0.2626358612437222,0.7081211116749626,2,2,1,2
882,896,7,3,1.075,0.9,0.87,0,84,81,0.23553999999999997,0.21905925770144138,-0.13985637932019637,0.839433421009499,2,2,1,2
897,897,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.03072131292516925,0.03444562550954724,-0.09415375616023308,2,2,1,2
898,900,5,1,0.762,0.508,0.508,1,15,15,0.04637999999999999,0.10808388241268413,0.03095277751555146,-0.1643066025121678,2,2,1,2
901,913,7,3,1.075,0.9,0.87,1,75,75,0.21116999999999997,0.13807401811579423,-0.2884348627918939,-0.2057817891467362,2,2,1,2
914,916,9,1,0.508,0.508,0.762,1,12,12,0.039269999999999985,-0.13765324002977045,-0.048338600104523774,0.4678103800518289,2,2,1,2
917,917,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.05882305459737295,0.082899514895356,0.10560626801391874,2,2,1,2
918,920,9,1,0.508,0.508,0.762,1,18,18,0.05348999999999998,-0.07784017981650657,0.00947331929857188,-0.4922909157207781,2,2,1,2
921,925,6,2,1.075,0.55,0.87,1,55,55,0.14240999999999998,-0.1817282602431359,-0.1818634602699771,0.36739440105662297,2,2,1,2
926,926,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.013927942555252214,0.03754207708004572,-0.3296646792608819,2,2,1,2
927,929,5,1,0.762,0.508,0.508,1,17,17,0.051119999999999985,0.09628725218793983,-0.01254631951617014,-0.5842150856389947,2,2,1,2
930,934,2,2,1.075,0.87,0.55,1,54,54,0.14617999999999998,-0.1205512485713488,0.019449384069031326,-0.6862735987771517,2,2,1,2
935,935,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.04983866620471976,-0.0028220783634284887,-0.2110252580715614,2,2,1,2
936,938,9,1,0.508,0.508,0.762,1,18,18,0.05348999999999999,0.090220637988285,0.14324277161455384,-0.8571132471621036,2,2,1,2
939,952,10,2,0.55,0.87,1.075,0,61,60,0.18075999999999998,0.0963676782213946,-0.011961152278302632,-0.2636898019349218,2,2,1,2
953,962,3,3,1.075,0.87,0.9,1,85,85,0.22767999999999997,0.16273311417401126,-0.05919896025850388,-0.45058802627831424,2,2,1,2
963,963,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.00208740489455899,-0.06517204490776046,0.03514125272271093,2,2,1,2
964,964,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.04748332245066757,0.027895296445265772,-0.5301194757557639,2,2,1,2
965,977,10,2,0.55,0.87,1.075,0,52,49,0.15916,-0.07447264550524446,-0.056511959580191895,0.34872225253993056,2,2,1,2
978,980,5,1,0.762,0.508,0.508,1,20,20,0.058509999999999986,-0.11616349553438694,0.037419793474529006,-0.3627004761096896,2,2,1,2
981,986,6,2,1.075,0.55,0.87,1,55,55,0.14658,0.08353985402442282,0.1439578964735679,-0.10987586345886777,2,2,1,2
987,987,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.03647963577933055,0.09443693024823202,-0.23427459303101417,2,2,1,2
988,1006,3,3,1.075,0.87,0.9,0,81,79,0.25765,-0.21687818688724256,0.05504452736290736,0.5922203103797643,2,2,1,2
1007,1009,1,1,0.762,0.508,0.508,1,22,22,0.06324999999999999,0.05596760190687581,0.112729325317237,-0.42756360102361546,2,2,1,2
1010,1021,6,2,1.075,0.55,0.87,0,59,57,0.16349999999999995,0.24956255846638134,-0.183849314144617,0.3930911870967284,2,2,1,2
1022,1022,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.03541779134332563,-0.04272861540514806,0.27420535962890374,2,2,1,2
1023,1037,11,3,0.9,0.87,1.075,0,84,82,0.23944,-0.1406599967569488,0.04205039200403356,0.19871436990404237,2,2,1,2
1038,1049,10,2,0.55,0.87,1.075,0,47,45,0.14844,-0.11869689195004432,-0.17373008420738606,0.18830406081908527,2,2,1,2
1050,1051,9,1,0.508,0.508,0.762,1,16,16,0.04541999999999999,0.09149005549714244,0.10409314493958378,-0.3656582866823201,2,2,1,2
1052,1064,10,2,0.55,0.87,1.075,0,54,52,0.16627,0.05682757905899615,0.20447835040535942,-0.5324204165913603,2,2,1,2
1065,1068,1,1,0.762,0.508,0.508,1,31,31,0.08846999999999998,-0.06703458296619294,0.10858679151965196,-0.6875932039165805,2,2,1,2
1069,1073,2,2,1.075,0.87,0.55,1,48,48,0.13348999999999997,0.03780177730719177,-0.09520259106943893,0.15257960085169756,2,2,1,2
1074,1076,5,1,0.762,0.508,0.508,1,18,18,0.05348999999999998,0.08294299155083132,0.38462979399859026,-0.43211508820295835,2,2,1,2
1077,1080,1,1,0.762,0.508,0.508,1,30,30,0.08553999999999999,0.1702194899038857,0.11482444018617084,0.24626717704978074,2,2,1,2
1081,1093,10,2,0.55,0.87,1.075,0,59,54,0.16947999999999996,-0.02845311180674673,0.20139388769300515,0.7420391694452857,2,2,1,2
1094,1094,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.06141862851037695,0.015520811477696577,0.8092506246775389,2,2,1,2
1095,1096,9,1,0.508,0.508,0.762,1,16,16,0.04276999999999999,-0.015513261875475817,0.05872755229198499,0.5658855825208392,2,2,1,2
1097,1097,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.00793912857281197,0.01576026830715863,-0.42868220662431233,2,2,1,2
1098,1113,3,3,1.075,0.87,0.9,0,90,89,0.26746,0.10047804023334236,-0.19371361565481082,-0.01535642055136669,2,2,1,2
1114,1114,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.05691347179196542,-0.04162510488842199,0.5107928294085547,2,2,1,2
1115,1115,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.004921100034459649,0.007381436645685286,-0.1548866242204426,2,2,1,2
1116,1116,0,0,0.229,0.152,0.152,1,2,2,0.008350000000000002,0.057046823994817905,0.047855125640447825,-0.06902325991642237,2,2,1,2
1117,1117,8,0,0.152,0.152,0.229,1,2,2,0.008350000000000002,0.07287713529122788,-0.025538735706884065,0.5262283655976366,2,2,1,2
1118,1119,9,1,0.508,0.508,0.762,1,19,19,0.052529999999999986,0.07929384265614614,-0.009031636221038773,0.32194931188489095,2,2,1,2
1120,1120,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.04900533655531447,-0.06924755540714457,0.4855667192563587,2,2,1,2
1121,1127,6,2,1.075,0.55,0.87,1,61,61,0.16274999999999998,0.054518272028683895,-0.026508889997920726,0.23552978138859637,2,2,1,2
1128,1131,1,1,0.762,0.508,0.508,1,22,22,0.06657999999999997,0.25779201260212947,-0.1388155669673719,0.4956718639770945,2,2,1,2
1132,1137,2,2,1.075,0.87,0.55,1,51,51,0.13974999999999999,-0.01206181292912031,0.025581170130803788,0.2910830151358258,2,2,1,2
1138,1143,6,2,1.075,0.55,0.87,1,63,63,0.17111999999999997,0.0884384992134734,0.2581687407151465,0.1651626139155625,2,2,1,2
1144,1144,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.04884706349984078,0.028698876187263713,-0.3423497587827264,2,2,1,2
1145,1160,11,3,0.9,0.87,1.075,0,81,78,0.23998999999999998,-0.07155158298168954,-0.050121565108304116,0.24087154320688664,2,2,1,2
1161,1161,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.05934631092191027,0.01856411383659853,0.5143304685807484,2,2,1,2
1162,1177,11,3,0.9,0.87,1.075,0,82,81,0.24388999999999997,0.02753539383616021,-0.20464692905032114,0.5601630462328975,2,2,1,2
1178,1194,7,3,1.075,0.9,0.87,0,85,82,0.23898999999999998,-0.14423915029934403,0.5074199951021755,-0.27236590861648774,2,2,1,2
1195,1209,7,3,1.075,0.9,0.87,0,92,91,0.25910999999999995,0.24040164709389591,-0.1045359803862195,0.4777617901734385,2,2,1,2
1210,1210,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.043903467505642294,0.01401791591100251,-0.3441382734930083,2,2,1,2
