frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
69,70,1,1,0.457,0.457,0.457,1,9,9,0.02855,0.009026900467237557,0.03182141700159289,-0.07899577562744478,1,2.5,1,2.5
71,78,6,6,0.915,0.915,0.915,1,79,79,0.21961999999999993,-0.15046317302558518,-0.08062910669334519,-0.09331486008915969,0,2.5,1,2.5
79,86,6,6,0.915,0.915,0.915,1,72,72,0.18784,-0.05039695985350492,-0.023584802379986464,-0.11641508513723876,1,2.5,1,2.5
87,87,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.04502239301715825,0.010171944688694326,-0.2802892975194804,0,2.5,1,2.5
88,98,7,7,1.075,0.87,0.9,1,103,103,0.2969799999999999,-0.024010929425971904,-0.13002574145743806,-0.24610361304772455,0,2.5,1,2.5
99,101,1,1,0.457,0.457,0.457,1,12,12,0.039269999999999985,0.07586434027249006,-0.007545621899479503,0.02190550592008779,1,2.5,1,2.5
102,104,2,2,0.762,0.508,0.508,1,24,24,0.06770999999999999,-0.05393072756853358,-0.17854232644011475,0.08199323116415294,1,2.5,1,2.5
105,105,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.012469666294827212,-0.03993350264481012,0.05052911626011391,1,2.5,1,2.5
106,116,7,7,1.075,0.87,0.9,1,85,85,0.25348,0.032223185511241724,0.14449093476958974,0.48380811519346384,0,2.5,1,2.5
117,118,1,1,0.457,0.457,0.457,1,12,12,0.03565999999999999,-0.052446744164280246,0.013198302482939961,-0.058417228264589914,1,2.5,1,2.5
119,125,5,5,1.17,0.77,0.66,1,65,65,0.15174,0.1584631097503818,0.18256057306715387,0.10366366951597515,1,2.5,1,2.5
126,134,7,7,1.075,0.87,0.9,1,83,83,0.18657999999999997,0.09944805189885418,-0.08482087364146838,0.13321517276150063,1,2.5,1,2.5
135,138,2,2,0.762,0.508,0.508,1,21,21,0.06505,-0.029088200947715925,-0.025431150486629837,-0.23654870556108834,1,2.5,1,2.5
139,144,5,5,1.17,0.77,0.66,1,54,54,0.14909999999999995,-0.12860140763487932,-0.06828064857775397,-0.06329527423650923,1,2.5,1,2.5
145,145,0,0,0.229,0.152,0.152,1,2,2,0.00835,-0.028525832392367584,-0.012996366869679126,0.15504417056398015,1,2.5,1,2.5
146,148,1,1,0.457,0.457,0.457,1,8,8,0.03007,-0.046920050399092215,-0.014043437683381618,0.0680002689586264,1,2.5,1,2.5
149,154,4,4,0.762,0.762,0.762,1,54,54,0.15383999999999995,-0.07765506130748268,0.007736065069286276,0.0984387421517678,1,2.5,1,2.5
155,165,7,7,1.075,0.87,0.9,1,89,89,0.25947,-0.08043472798249827,0.038600386959101646,0.015081140355522916,0,2.5,1,2.5
166,173,7,7,1.075,0.87,0.9,1,72,72,0.20078999999999997,-0.09442970468105225,0.09979065107538936,-0.33033412387256267,0,2.5,1,2.5
174,177,2,2,0.762,0.508,0.508,1,20,20,0.06002999999999999,0.06831918061916371,-0.015636821742608793,0.0934108029493659,1,2.5,1,2.5
178,185,5,5,1.17,0.77,0.66,1,66,66,0.18113999999999997,-0.2244557151963058,-0.224915160202639,-0.10684395040130605,0,2.5,1,2.5
186,190,4,4,0.762,0.762,0.762,1,45,45,0.12609999999999996,-0.006927976192656222,-0.03731871923943833,-0.145837970898225,0,2.5,1,2.5
191,196,4,4,0.762,0.762,0.762,1,49,49,0.13890999999999998,0.0053409664436759995,-0.007975064379926304,8.566960938181836E-4,0,2.5,1,2.5
197,197,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,0.004340610858139761,0.004683451154889418,-0.1761085755496391,0,2.5,1,2.5
198,202,4,4,0.762,0.762,0.762,1,44,44,0.12400999999999998,0.07109535519900148,0.04710182898869509,-0.5430524631725847,0,2.5,1,2.5
203,204,2,2,0.762,0.508,0.508,1,18,18,0.049879999999999994,0.037486384256691443,0.03480802025060185,0.3803661973567486,1,2.5,1,2.5
205,212,6,6,0.915,0.915,0.915,1,87,87,0.22603999999999996,-0.08561302458067624,-0.09860513856636069,-0.21531611259970196,1,2.5,1,2.5
213,220,5,5,1.17,0.77,0.66,1,70,70,0.14461999999999997,0.31345406550662,0.027912111827548436,-0.5070584978530408,1,2.5,1,2.5
221,229,6,6,0.915,0.915,0.915,1,71,71,0.19562999999999997,-0.03457419059881434,-0.11568760756453801,0.03850266503734104,1,2.5,1,2.5
230,230,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.016718730950885163,0.054154330477987324,0.14422185234372165,0,2.5,1,2.5
231,232,1,1,0.457,0.457,0.457,1,14,14,0.040399999999999985,0.014198473990277388,0.004008110269936818,-0.09154703109797745,0,2.5,1,2.5
233,235,1,1,0.457,0.457,0.457,1,7,7,0.027700000000000002,0.024598359000595107,-0.0034366224280472173,0.15976972856401842,0,2.5,1,2.5
236,244,5,5,1.17,0.77,0.66,1,72,72,0.20373,-0.04855642221810089,0.06915625101442187,-0.1309116099542862,1,2.5,1,2.5
245,247,3,3,0.77,0.57,0.66,1,26,26,0.07300999999999998,-0.020483184975583636,-0.012231469940413284,0.39933443013296943,0,2.5,1,2.5
248,256,7,7,1.075,0.87,0.9,1,84,84,0.21278,-0.06455702057481678,0.03722749173274434,0.45834303555205963,1,2.5,1,2.5
257,262,5,5,1.17,0.77,0.66,1,54,54,0.15187999999999996,0.09808146902513747,0.019863401733116407,-0.22712029821164664,0,2.5,1,2.5
263,266,2,2,0.762,0.508,0.508,1,21,21,0.06477,-0.06572425931129783,0.03751152246583986,0.07769539934528101,1,2.5,1,2.5
267,273,7,7,1.075,0.87,0.9,1,74,74,0.20484999999999995,0.27570071174903804,0.08898264934883536,-0.2989574052705768,0,2.5,1,2.5
274,278,5,5,1.17,0.77,0.66,1,39,39,0.11243999999999997,0.006522134663603486,-0.10177832745397407,0.06790732237544914,0,2.5,1,2.5
279,279,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.02092100729667306,0.007376663544877595,0.20471391130448716,1,2.5,1,2.5
280,281,1,1,0.457,0.457,0.457,1,11,11,0.03329,-8.385745639066384E-4,-0.03042068516805687,-0.09678669777659261,1,2.5,1,2.5
282,284,1,1,0.457,0.457,0.457,1,12,12,0.039549999999999995,0.06883314723236458,-0.01416766241430621,-0.06630854433007644,0,2.5,1,2.5
285,292,6,6,0.915,0.915,0.915,1,72,72,0.19383,-0.11787484051676818,-0.09224837694006985,0.6650227200250233,1,2.5,1,2.5
293,297,3,3,0.77,0.57,0.66,1,39,39,0.10701,-0.0038491697272960445,-0.011520073149654945,-0.15752216248942885,1,2.5,1,2.5
298,307,7,7,1.075,0.87,0.9,1,86,86,0.20553,0.09206671858552554,-0.05232823009353123,-0.026384070016105227,1,2.5,1,2.5
308,319,7,7,1.075,0.87,0.9,1,108,108,0.3076999999999999,-0.10581774680562159,0.0637102620752359,0.03173574704423644,0,2.5,1,2.5
320,328,6,6,0.915,0.915,0.915,1,82,82,0.23578999999999997,-0.023961809397220687,0.02092535398333834,0.2932235059051881,0,2.5,1,2.5
329,337,7,7,1.075,0.87,0.9,1,81,81,0.23048999999999997,-0.08490186536210852,0.01249738409204087,0.30909978164000845,0,2.5,1,2.5
338,341,3,3,0.77,0.57,0.66,1,33,33,0.09320999999999997,-0.14286376904115433,-0.026719984764979256,0.07589620979702963,0,2.5,1,2.5
342,344,3,3,0.77,0.57,0.66,1,35,35,0.09461999999999998,0.0409573161145842,0.01259257975268299,0.10243792244323362,0,2.5,1,2.5
345,346,1,1,0.457,0.457,0.457,1,9,9,0.02855,0.05504921934180818,0.02012273279945817,0.15676961530251834,0,2.5,1,2.5
347,354,5,5,1.17,0.77,0.66,1,64,64,0.18240999999999996,-0.05046581318710127,-0.052261586690831155,-0.06825487566036754,1,2.5,1,2.5
355,358,1,1,0.457,0.457,0.457,1,19,19,0.06002999999999999,0.036478188069994956,-0.013871781074183532,0.02329427329735472,1,2.5,1,2.5
359,362,3,3,0.77,0.57,0.66,1,41,41,0.11244999999999997,-0.0854695563278651,-0.07999618018432011,-0.023145761723075125,0,2.5,1,2.5
363,366,3,3,0.77,0.57,0.66,1,42,42,0.11481999999999998,-0.11591226103315626,-0.017686254311495522,-0.25613864742345716,0,2.5,1,2.5
367,367,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0329791053626476,0.012971798222704407,0.30561165409519025,0,2.5,1,2.5
368,370,2,2,0.762,0.508,0.508,1,17,17,0.05111999999999997,-0.08234307958824896,7.229457217731647E-4,0.4528499317401559,1,2.5,1,2.5
371,379,6,6,0.915,0.915,0.915,1,84,84,0.23716999999999996,0.055048370880712905,0.03760396175570239,-0.23290534756633655,0,2.5,1,2.5
380,383,4,4,0.762,0.762,0.762,1,44,44,0.11927999999999997,-0.0937539080631503,-0.06402465782326788,-0.42649084192412845,0,2.5,1,2.5
384,387,3,3,0.77,0.57,0.66,1,34,34,0.08428999999999999,0.09847561749278598,0.07826474197560125,-0.18915069442006074,1,2.5,1,2.5
388,388,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.008461215181703225,-0.033269401618463125,0.6786101048298085,0,2.5,1,2.5
389,395,5,5,1.17,0.77,0.66,1,66,66,0.18352,-0.04968183004311855,-0.06259603173368455,0.22326094929389076,0,2.5,1,2.5
396,396,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.0034681839775134757,-0.03475884611430572,-0.4388861177992027,0,2.5,1,2.5
397,400,4,4,0.762,0.762,0.762,1,40,40,0.10979999999999998,0.07517072835529334,-0.005996401791066529,-0.16695622692777945,0,2.5,1,2.5
401,403,3,3,0.77,0.57,0.66,1,21,21,0.06059999999999999,0.18878014858080303,-0.08054787515405881,0.46331827675847265,0,2.5,1,2.5
404,410,6,6,0.915,0.915,0.915,1,67,67,0.18797999999999998,0.04623925277261663,-0.06306975980784503,-0.10533351058700256,0,2.5,1,2.5
411,420,7,7,1.075,0.87,0.9,1,84,84,0.2355,-0.1503168170099749,0.024608378804157408,0.02120745558090791,1,2.5,1,2.5
421,423,2,2,0.762,0.508,0.508,1,21,21,0.06059999999999999,0.07282418316966963,0.04643292682499323,-0.027237625616527865,1,2.5,1,2.5
424,433,6,6,0.915,0.915,0.915,1,86,86,0.24971999999999997,0.005906552604444983,0.03573911814437397,-0.09382670457142361,0,2.5,1,2.5
434,434,1,1,0.457,0.457,0.457,1,6,6,0.017829999999999995,-0.06290672422266176,-0.00655227124775519,-0.09771715438254348,0,2.5,1,2.5
435,435,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.022110606314900336,-0.021894266718020614,-0.15021165054526084,0,2.5,1,2.5
436,437,2,2,0.762,0.508,0.508,1,14,14,0.040399999999999985,-0.09713069056286729,0.0528948904113368,0.09337937697905609,0,2.5,1,2.5
438,438,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.005180401357119552,-0.009960284874433662,0.22768662160204706,0,2.5,1,2.5
439,441,3,3,0.77,0.57,0.66,1,27,27,0.07565999999999999,-0.07121450928601464,-0.057329027297027095,-0.08138267083488128,1,2.5,1,2.5
442,445,3,3,0.77,0.57,0.66,1,33,33,0.09292999999999997,-0.03660857635469516,-0.07682297330009111,-0.061961252334021374,0,2.5,1,2.5
446,447,1,1,0.457,0.457,0.457,1,8,8,0.02618,-0.040148564772624705,0.08674461695392313,-0.13022300782467433,1,2.5,1,2.5
448,455,6,6,0.915,0.915,0.915,1,86,86,0.23564999999999997,0.09137690317821559,0.2593977183503204,-0.04598607698593769,0,2.5,1,2.5
456,456,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.004387741080941926,0.024020886449215073,0.10687246111964911,0,2.5,1,2.5
457,465,6,6,0.915,0.915,0.915,1,81,81,0.21334,-0.09237616102419902,-0.09673250335783812,0.075122397553398,1,2.5,1,2.5
466,470,5,5,1.17,0.77,0.66,1,49,49,0.12359999999999997,0.05741223336523814,-0.025023385549445967,0.09632607395574143,1,2.5,1,2.5
471,475,5,5,1.17,0.77,0.66,1,53,53,0.14561999999999997,-0.005736221413435891,-0.13880239104904862,-0.355109098657919,0,2.5,1,2.5
476,485,7,7,1.075,0.87,0.9,1,83,83,0.21584999999999996,-0.0614395457440301,0.060514218031792785,0.31505660587225615,1,2.5,1,2.5
486,491,4,4,0.762,0.762,0.762,1,43,43,0.10837999999999998,0.1594935465982292,0.11577071485763729,0.0241935561049283,1,2.5,1,2.5
492,498,7,7,1.075,0.87,0.9,1,72,72,0.15214999999999998,-0.005184376549495588,-0.2214877248311359,0.4275708954513107,1,2.5,1,2.5
499,499,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.015868130883700638,-0.029924707733054973,-0.35894055014730514,1,2.5,1,2.5
500,503,3,3,0.77,0.57,0.66,1,31,31,0.08135999999999997,0.10871138405040748,-0.00584105026082213,-0.46740215189199213,1,2.5,1,2.5
504,506,3,3,0.77,0.57,0.66,1,32,32,0.08457999999999997,-0.012675606612586569,0.15282045602321787,0.12086311259063125,1,2.5,1,2.5
507,508,2,2,0.762,0.508,0.508,1,20,20,0.05461999999999999,0.07920005442771715,-0.02443912327142425,0.4199427386338863,1,2.5,1,2.5
509,518,7,7,1.075,0.87,0.9,1,99,99,0.2819299999999999,-0.03199297811999884,-0.0363718881392387,-0.185625111176633,0,2.5,1,2.5
519,525,6,6,0.915,0.915,0.915,1,62,62,0.15744999999999998,0.05571449726560265,0.018751509824556575,-0.20254799296464798,1,2.5,1,2.5
526,526,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.04423193987351394,-0.03473708665499347,0.3687779003598579,1,2.5,1,2.5
527,528,1,1,0.457,0.457,0.457,1,9,9,0.028549999999999996,-0.03890614278321865,-0.025929304369577542,-0.21149739440734963,1,2.5,1,2.5
529,530,2,2,0.762,0.508,0.508,1,20,20,0.05461999999999999,0.08208153645394714,0.024751092016639817,0.023221020451478475,1,2.5,1,2.5
531,532,1,1,0.457,0.457,0.457,1,8,8,0.026179999999999995,-0.03737973900643902,-0.0010449926283860364,-0.08848474225600554,1,2.5,1,2.5
533,535,3,3,0.77,0.57,0.66,1,23,23,0.06533999999999998,-0.013512793906953778,-0.06159495124544108,-0.014204216792468721,0,2.5,1,2.5
536,540,4,4,0.762,0.762,0.762,1,49,49,0.13641999999999999,0.023310359910972533,0.020408189247100084,-0.3691630734330526,0,2.5,1,2.5
541,548,5,5,1.17,0.77,0.66,1,65,65,0.17418,-0.015361894511631686,-0.11714079793901241,0.1296845581511813,1,2.5,1,2.5
549,555,5,5,1.17,0.77,0.66,1,50,50,0.14643999999999996,-0.0903412887827166,0.06294569796577194,-0.1294936266646343,1,2.5,1,2.5
556,557,1,1,0.457,0.457,0.457,1,10,10,0.0312,-0.056930163234671836,-0.005326664001959737,0.10282867117137295,0,2.5,1,2.5
558,561,4,4,0.762,0.762,0.762,1,36,36,0.09529999999999998,-0.015504807233992774,-0.14257342701655779,0.039514489227163524,1,2.5,1,2.5
562,563,1,1,0.457,0.457,0.457,1,10,10,0.030919999999999996,0.0032590500369397896,0.050953321427594976,0.016908623636621548,1,2.5,1,2.5
564,564,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.015251495480294048,0.008920580991282479,0.12321918966974885,0,2.5,1,2.5
565,566,2,2,0.762,0.508,0.508,1,15,15,0.04304999999999999,-0.046290359004963325,-0.19912247985022066,-0.15135950966084905,0,2.5,1,2.5
567,571,3,3,0.77,0.57,0.66,1,34,34,0.09737999999999997,-0.08316386493104329,-0.12121326474975674,0.2785344310325856,1,2.5,1,2.5
572,575,2,2,0.762,0.508,0.508,1,24,24,0.07159999999999998,-0.05056147600216343,0.032520006512694634,0.31020500198546697,1,2.5,1,2.5
576,579,3,3,0.77,0.57,0.66,1,31,31,0.08609999999999998,-0.04419917095612068,0.1171879357867493,-0.1972911073122822,1,2.5,1,2.5
580,585,5,5,1.17,0.77,0.66,1,55,55,0.15564999999999998,0.03729490899303045,0.06321068846362288,0.1790677995285192,0,2.5,1,2.5
586,589,3,3,0.77,0.57,0.66,1,28,28,0.07870999999999999,-0.02123262450634214,-0.04519541055684151,0.04247425074894335,1,2.5,1,2.5
590,592,1,1,0.457,0.457,0.457,1,15,15,0.04665999999999999,0.1303933988941653,0.008888732760035377,0.08166617640771327,0,2.5,1,2.5
593,596,3,3,0.77,0.57,0.66,1,37,37,0.10352999999999998,-0.03395673810909903,0.19395197743817474,0.2975361043899157,0,2.5,1,2.5
597,602,4,4,0.762,0.762,0.762,1,49,49,0.13752999999999999,-0.07269742388432728,-0.03050700852570343,0.4365250421411399,1,2.5,1,2.5
603,607,3,3,0.77,0.57,0.66,1,27,27,0.07813999999999997,0.02730913115014778,-0.005960999355605618,-0.002970016075408547,1,2.5,1,2.5
608,610,2,2,0.762,0.508,0.508,1,21,21,0.061439999999999995,0.045444891126782364,0.13813416009492493,-0.3456238749051596,1,2.5,1,2.5
611,613,2,2,0.762,0.508,0.508,1,18,18,0.054329999999999996,-0.017380267192677438,-0.03228963668781959,-0.3936048784611524,1,2.5,1,2.5
614,623,5,5,1.17,0.77,0.66,1,75,75,0.21279,-0.14481315284027704,0.0640683850064521,-0.05625737676085777,1,2.5,1,2.5
624,631,6,6,0.915,0.915,0.915,1,74,74,0.20901999999999993,0.065371011790261,0.02433552886887146,0.45672301811919735,0,2.5,1,2.5
632,633,1,1,0.457,0.457,0.457,1,7,7,0.023809999999999998,0.04667715672133787,-0.05689192935875604,-0.40694910385559097,0,2.5,1,2.5
634,634,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.014556843829623436,-0.023697398537806284,-0.06701279273011868,1,2.5,1,2.5
635,644,7,7,1.075,0.87,0.9,1,93,93,0.22882000000000002,0.1265217072973435,0.21384253257076016,-0.15849365134013516,1,2.5,1,2.5
645,645,0,0,0.229,0.152,0.152,1,2,2,0.00835,0.054555618284833296,0.0133421401883541,-0.317743370442447,0,2.5,1,2.5
646,653,6,6,0.915,0.915,0.915,1,65,65,0.16817,0.016932539791297767,-0.015021219072531369,0.21927040508040466,1,2.5,1,2.5
654,656,2,2,0.762,0.508,0.508,1,19,19,0.05642,-0.06177812941139113,-0.00291226696429151,-0.22853444567817702,0,2.5,1,2.5
657,665,6,6,0.915,0.915,0.915,1,79,79,0.20260999999999998,0.19709112724765193,0.027386138072199546,-0.21192454399716731,1,2.5,1,2.5
666,666,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.029137608528992224,0.03822653214886185,-0.49617754182453194,0,2.5,1,2.5
667,672,5,5,1.17,0.77,0.66,1,56,56,0.15090999999999996,0.001172368182440115,0.07681585775700824,-0.2887485997065301,1,2.5,1,2.5
673,673,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.008549993064875984,-0.004135760709968382,0.2958071719375778,0,2.5,1,2.5
674,680,5,5,1.17,0.77,0.66,1,53,53,0.15130999999999997,-0.14961144872733476,0.15834447614708264,-0.4798531338542992,0,2.5,1,2.5
681,684,3,3,0.77,0.57,0.66,1,25,25,0.06713999999999999,0.16890473484974242,-0.042253329998292816,-0.08913993765899686,1,2.5,1,2.5
685,685,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.0013054826217083046,-0.01965485683853726,-0.18625905691612124,0,2.5,1,2.5
686,691,5,5,1.17,0.77,0.66,1,49,49,0.11981999999999997,0.08902796839741611,0.040142972802465475,0.7482382416114101,1,2.5,1,2.5
692,700,7,7,1.075,0.87,0.9,1,77,77,0.21277999999999994,-0.004602775233147325,-0.12320209621404256,-0.29727987066942996,1,2.5,1,2.5
701,706,5,5,1.17,0.77,0.66,1,51,51,0.14464,-0.2090523621300791,-0.003589190607344258,-0.06567102566094529,1,2.5,1,2.5
707,711,3,3,0.77,0.57,0.66,1,32,32,0.08845999999999997,-0.03935243240697106,-0.09171051767395794,-0.13207835099612408,1,2.5,1,2.5
712,714,2,2,0.762,0.508,0.508,1,16,16,0.04874999999999999,0.023243918573891083,0.052004630891668555,-0.08616054426137705,1,2.5,1,2.5
715,722,7,7,1.075,0.87,0.9,1,74,74,0.17989,-0.018287119814894746,-0.13178861047110593,0.1985695019658622,1,2.5,1,2.5
723,733,7,7,1.075,0.87,0.9,1,95,95,0.26504999999999995,-0.18224353166145296,-0.03472411513464998,-0.24119475536113055,1,2.5,1,2.5
734,736,1,1,0.457,0.457,0.457,1,15,15,0.04665999999999999,-9.359539554162955E-4,0.02147458487961971,-0.17344960570201912,1,2.5,1,2.5
737,738,1,1,0.457,0.457,0.457,1,9,9,0.028549999999999992,0.003772291018582987,0.0420422093212634,0.23162020453483287,1,2.5,1,2.5
739,752,6,6,0.915,0.915,0.915,1,98,98,0.28040000000000004,-0.037855669804303146,0.03979092476520986,0.005013331756906361,1,2.5,1,2.5
753,756,3,3,0.77,0.57,0.66,1,31,31,0.08818999999999998,0.0304105386275186,0.01668965522665231,-0.1771141217140045,0,2.5,1,2.5
757,758,1,1,0.457,0.457,0.457,1,6,6,0.02144,-0.015768489375082146,0.007365340211843486,0.010664219397915278,1,2.5,1,2.5
759,759,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.028275201980513164,0.022177597177435983,0.5495981149128819,1,2.5,1,2.5
760,760,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.02432049843214553,-0.002708691264658742,-0.10814568965896901,1,2.5,1,2.5
761,761,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0014282355854430347,-0.01369569789283264,0.011731597818993156,0,2.5,1,2.5
762,769,6,6,0.915,0.915,0.915,1,79,79,0.22394999999999993,-0.04459124741071045,-0.07525074391254272,-0.193735457542477,0,2.5,1,2.5
770,773,3,3,0.77,0.57,0.66,1,32,32,0.09015,-0.025743496019315956,0.011279365511088778,0.20912791575470915,1,2.5,1,2.5
774,774,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.017719573669319113,0.007261421644673132,-0.1654267346702407,0,2.5,1,2.5
775,778,3,3,0.77,0.57,0.66,1,27,27,0.07926999999999998,0.09108179946067144,0.007371693151494423,-0.3716927518574601,0,2.5,1,2.5
779,780,1,1,0.457,0.457,0.457,1,10,10,0.03091999999999999,-0.01609683125399505,-0.012273213836788949,-0.2559037556494027,0,2.5,1,2.5
781,785,3,3,0.77,0.57,0.66,1,37,37,0.10713999999999996,-0.03275966517835429,0.017287905327656086,0.3293444752551746,0,2.5,1,2.5
786,794,6,6,0.915,0.915,0.915,1,80,80,0.20232999999999998,0.03556779651827542,-0.0742564746910696,0.19935095647279052,1,2.5,1,2.5
795,799,4,4,0.762,0.762,0.762,1,42,42,0.11954999999999998,-0.028670773834203012,-0.009789853249552649,-0.02575458961963092,0,2.5,1,2.5
800,808,6,6,0.915,0.915,0.915,1,77,77,0.19285,0.13571552325366587,0.04814791983753556,-0.009908802044245626,1,2.5,1,2.5
809,809,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.05836255660644751,0.004202586378979119,0.020434057638215295,1,2.5,1,2.5
810,816,5,5,1.17,0.77,0.66,1,63,63,0.16415,0.07772787581637809,0.008889086421294585,-0.13852306967311234,1,2.5,1,2.5
817,817,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.0010431058245023227,-0.0114120400738831,0.025995506466380994,0,2.5,1,2.5
818,825,6,6,0.915,0.915,0.915,1,80,80,0.22491999999999993,0.08144827374200744,-0.13564490071771834,0.15237222889051524,0,2.5,1,2.5
826,827,2,2,0.762,0.508,0.508,1,14,14,0.04039999999999999,-0.028588479360122866,-0.06005190314020309,0.02026776587953659,0,2.5,1,2.5
828,830,1,1,0.457,0.457,0.457,1,13,13,0.04191999999999999,-0.021264690327312586,0.009468716434292477,0.345919712334164,1,2.5,1,2.5
831,833,3,3,0.77,0.57,0.66,1,25,25,0.07035999999999998,-0.08971597241088382,0.11959324270529023,0.5407024842612951,1,2.5,1,2.5
834,836,3,3,0.77,0.57,0.66,1,27,27,0.07300999999999998,0.03292716837975278,0.0858403499942225,-0.4428238751768341,1,2.5,1,2.5
837,846,6,6,0.915,0.915,0.915,1,86,86,0.24819,-0.16079180007618962,0.04549362171330656,-0.0886592113269042,0,2.5,1,2.5
847,852,4,4,0.762,0.762,0.762,1,51,51,0.12608999999999998,0.11279342336867983,0.054922669081171674,-0.04823561719474328,1,2.5,1,2.5
853,857,5,5,1.17,0.77,0.66,1,42,42,0.11745999999999997,-0.13686860793563188,0.03033014397181555,0.016646279903917597,1,2.5,1,2.5
858,862,5,5,1.17,0.77,0.66,1,53,53,0.13962999999999998,-0.257382880416381,0.03873331720960721,0.32754338384360315,0,2.5,1,2.5
863,863,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.013363614492727254,-0.016485951811628534,0.17175031787097408,1,2.5,1,2.5
864,864,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.01091492695473736,-0.05028536052892212,-0.12327636741133262,1,2.5,1,2.5
865,869,3,3,0.77,0.57,0.66,1,39,39,0.11215999999999997,0.05291814172227262,0.01300316791923467,-0.2121922474293867,0,2.5,1,2.5
870,870,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.0297850971212483,0.002389261451029595,-0.18689878130137844,0,2.5,1,2.5
871,872,1,1,0.457,0.457,0.457,1,6,6,0.02144,0.021038266252661652,-0.059513000012098916,0.23830610813670555,0,2.5,1,2.5
873,873,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.01512466778186577,-0.03219716368938306,0.35035800188926464,0,2.5,1,2.5
874,874,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,-0.01670936300725657,0.02176786603949696,0.12164169851616127,0,2.5,1,2.5
